,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
736,False,/nvTD2DO96mEwOga34lQZgBKpdEQ.jpg,"[18, 878, 14]",511819,en,Memoria,"제시카는 언제부턴가 ′쿵′하는 소리를 들은 이후에 불면의 밤을 보낸다. 콘크리트가 금속에 빠른 속도로 부딪히는 것 같은 정체 모를 소리는 그녀에게만 들리는 듯 하다. 소리를 재현하고자 사운드 엔지니어를 찾아가고, 공사 중인 터널에서 발견된 유골을 연구하는 고고학자와 친구가 된다. 병원에서도 정확한 병명을 발견하지 못하지만 모든 것을 기억하는 남자를 만나면서 비밀이 풀리는 듯 하다. (제26회 부산국제영화제)",10.445,/xYkYetSthYg2Vx9P54mHy5lhmNY.jpg,2021-08-20,메모리아,False,7.2,12
737,False,,[27],894844,en,Jekyll and Hyde,,1.27,/qzTD4C46iytPef0ebCFbZyZFvK8.jpg,2021-12-27,Jekyll and Hyde,False,0.0,0
738,False,,[],894686,en,How to Please a Woman,,5.006,/uyvNqhAdGITs6GfyrsJhYbKdwby.jpg,2021-12-27,How to Please a Woman,False,0.0,0
739,False,/tvg5Ruzp90rpiQcuA7O60gLSeMH.jpg,"[16, 12, 14]",763539,en,Gulliver Returns,,1.724,/6HUry3KOdiOevjFE61lhi3mzQBf.jpg,2021-08-19,Gulliver Returns,False,7.3,6
740,False,,"[28, 53]",894432,ru,The Gardener,,2.044,/th4qfzavWhi6RZGDT9B8tJ7RNIN.jpg,2021-12-28,The Gardener,False,0.0,0
741,False,/gTmRm5eogsPRH2ssW8DVDgFIv5N.jpg,"[99, 10770]",866273,it,Sic,,0.938,,2021-12-28,Sic,False,0.0,0
742,False,/2jeH5eMbA7TUHYuIzwKZZgJoQ6V.jpg,"[16, 18, 27]",706712,ko,기기괴괴 성형수,"수술을 하지 않아도 화장을 하듯 얼굴을 원하는 대로 자유자재로 바꿀 수 있다는 성형수. 외모로 인해 끔찍한 일을 겪게 된 예지는 어느 날 이 믿기 힘든 유혹을 접하면서 얼굴과 전신, 말 그대로 머리에서 발끝까지 새로운 모습으로 바꾸고 유명인이 된다. 예지는 인간으로서 지켜야 할 선을 넘어서라도 그저 새로운 외모와 삶을 지키고 싶을 뿐이다.",2.285,/qF7N4Ssjkk5dI0x7tBvyXyPRJjb.jpg,2020-09-09,기기괴괴 성형수,False,5.1,12
743,False,,[35],880728,fr,Le test,,2.081,/t7QiYGKLaNgRx6ozifCvk0qZyeT.jpg,2021-12-29,Le test,False,0.0,0
744,False,/5MHcH0UtV2G3WuL1XwGMx7N4W5d.jpg,[],846955,en,Traveler,,9.111,/7YEquoguNmsiUkGTmctzsbveFzz.jpg,2021-12-29,Traveler,False,0.0,0
745,False,/mISJoUFzBGogWtL36IorfEc9CmP.jpg,"[53, 18]",807196,en,Boiling Point,,10.62,/kdkk7OBnIL1peW2zwcAAp6O54Jo.jpg,2021-11-19,보일링 포인트,False,0.0,0
