,0,1,2,3,4,5,6,7,8,9,10
0,ko,KR,아웃사이드 더 와이어 | 공식 예고편 | Netflix,qjlMdvHEPnM,YouTube,1080,Trailer,True,2021-01-06 16:00:00 UTC,5ff810545a7884003e30fc1b,775996
1,ko,KR,#남권 #영웅쟁패 메인 예고편,GNWFT5o2tcg,YouTube,1080,Trailer,False,2021-09-01 11:47:29 UTC,6130f7dbeb093200249aef26,776038
2,ko,KR,"애니 [용과 주근깨 공주 Belle] 국내 티저 예고편(한글) : 호소다 마모루 감독 : 사토 타케루, 나카무라 카호 : 2021.09",5vC-EDqlhiA,YouTube,1080,Trailer,False,2021-08-23 06:39:01 UTC,613c147bd4cc8e002ab49e45,776305
3,ko,KR,"영화 [핑크 클라우드 THE PINK CLOUD] 메인 예고편(한글) : 르나타 렐리스, 에두아르도 멘돈카: 2021.10.06 : SF",rMXz66d2bPg,YouTube,1080,Trailer,False,2021-09-27 07:57:26 UTC,61517b9067203d0043f4d3c5,776490
4,ko,KR,The Pink Cloud - Trailer,oGaAgj_9aRs,YouTube,1080,Trailer,False,2021-03-13 18:40:33 UTC,614f480b2f8d09008b03e165,776490
5,ko,KR,[코다] 메인 예고편,Vz0b0wA7G78,YouTube,1080,Trailer,False,2021-08-12 08:33:37 UTC,6116f6306332f7002ba031c6,776503
6,ko,KR,[코다] 파이널 예고편,SmXVuJBiuQM,YouTube,1080,Trailer,False,2021-08-09 05:19:56 UTC,6116f62987f3f20075606178,776503
7,ko,KR,[코다] 뮤직 예고편,UyABClBs20w,YouTube,1080,Teaser,False,2021-08-05 06:00:45 UTC,6116f6526332f70072386575,776503
8,ko,KR,[코다] 메인 예고편,VIiADECvAGk,YouTube,1080,Trailer,False,2021-07-27 09:00:09 UTC,610019e0cee4810075e15b83,776503
9,ko,KR,[코다] 티저 예고편,mUvKvAyJPlA,YouTube,1080,Teaser,False,2021-07-08 04:45:49 UTC,60fcc3333103250046d5c0f1,776503
10,ko,KR,[미스터 보스] 캐릭터 예고편,sIWQkuvSgmk,YouTube,1080,Trailer,False,2020-12-23 23:24:58 UTC,600840653f8ede00415ea546,776919
11,ko,KR,#신패왕화 #예스마담 예고편,_VhY-AI1MmE,YouTube,1080,Trailer,False,2020-12-10 11:48:29 UTC,602fdde0097c49003ffec830,777278
12,ko,KR,케이지드 CAGED 티저 예고편 Trailer,OogjbmGgBtA,YouTube,1080,Trailer,False,2021-10-21 11:44:20 UTC,61836e93e741460060f1a478,777620
13,ko,KR,[일본영화][예고편] 스텝 (한글자막),D-3--CRxENk,YouTube,1080,Trailer,False,2020-01-19 01:20:13 UTC,6098ef5bd2b209003d794e50,778368
14,ko,KR,[내일도 우린 사랑하고 있을까] 파이널 예고편,mNII2O_QWaQ,YouTube,1080,Trailer,False,2021-03-03 15:00:16 UTC,604054265690b5006fb52738,778496
15,ko,KR,설렘지수 100% 충전! [내일도 우린 사랑하고 있을까] 예고편,ddH2HHnuINo,YouTube,1080,Trailer,False,2021-02-24 01:00:13 UTC,6035def5813831004189620d,778496
