,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
180,False,/eZ8eK0moqUo6Vwq08OK1POfyUF5.jpg,"[35, 18]",595148,en,Irresistible,시골 유권자들의 표가 필요한 정치 전략가. 한 영상에서 애국 시민의 소신 발언을 듣고 그가 사는 마을로 날아간다. 그리고 그를 시장 후보로 만들며 시골 마을 선거를 뜨겁게 달구기 시작한다.,14.727,/izGiAbtC2lmGk3bbV5t3OowJhtP.jpg,2020-07-01,이리지스터블,False,6.1,263
181,False,/eIqyISB5j99OSRZUuvdN9g2bBsS.jpg,"[28, 80]",619592,en,Force of Nature,도시를 한순간에 집어삼키는 허리케인이 몰아치고 빌딩속 주민들을 대피시키려는 두 경찰. 격리된 도시의 혼란 속에 미술품을 훔치려는 악명 높은 범죄 조직이 빌딩에 들이닥친다. 탈출구 없는 사생결단의 대결이 시작된다!,14.011,/fO64csjrHhZB73dAXJVB8KUx6QV.jpg,2020-07-02,포스 오브 네이쳐,False,5.2,347
182,False,/a9uZ0SxvKt5p9JW47SP5DZoYTlu.jpg,[35],614427,it,È per il tuo bene,,6.338,/7M9MRi2N5Pen1C7HX7Ii5l57bja.jpg,2020-07-02,È per il tuo bene,False,6.0,208
183,False,/54yOImQgj8i85u9hxxnaIQBRUuo.jpg,"[28, 80, 18, 53]",539885,en,Ava,"타깃 제거 100%, 실패 확률 0% 킬러 에이바. 프랑스 최대의 사기범을 제거하는 작전에 투입된 그녀는 임무 중 조직의 금기를 깨트린다. 한편, 그 사실을 알게 된 새로운 보스 사이먼은 그녀를 제거할 것을 명령하게 되는데… 죽거나, 죽이거나 타깃이 된 그녀, 살기 위한 킬링 액션이 시작된다!",280.472,/fJ0i5MKbBTKJGYY2uxsiUMdwMc6.jpg,2020-07-02,에이바,False,5.7,1803
184,False,/8LI4OEQGY2DIBTQQeRjYVKfL9Dl.jpg,"[27, 53, 10752, 14]",608195,en,Ghosts of War,"제2차 세계 대전 종전을 앞둔 1944년, 미군 ‘크리스’와 4명의 부대원들은 나치 점령 프랑스를 지키기 위해 한때 나치 최고 사령부가 점령했던 한 저택에 도착한다. 황급히 자리를 떠나는 교대 부대를 지켜보던 이들에게 이내 정체를 알 수 없는 소리와 함께 의문의 사건들이 시작되고, 두려움에 저택을 떠나려 하지만 벗어날 수 없음을 직감하며 결국 저택에 다시 돌아오게 되는데…",34.373,/v44xmdfXJbF2JLRdqNMddSjeRJ5.jpg,2020-07-03,고스트 오브 워,False,6.1,263
185,False,/uWVkEo9PWHu9algZsiLPi6sRU64.jpg,"[36, 18]",556574,en,Hamilton,"1776년 미국, 훗날 미국 건국의 주역이 되는 알렉산더 해밀턴은 혁명 전야의 뉴욕에 도착하고, 그곳에서 처음으로 애런 버를 만난다. 해밀턴은 버가 자신과 마찬가지로 부모를 어린 나이에 잃었고 대학을 2년만에 졸업한 엄청난 능력의 소유자 임을 알고 유대감을 느낀다. 한편 버의 친구들인 존 로렌스, 허큘리스 멀리건, 그리고 라파예트 후작은 해밀턴의 열정과 추진력에 이끌리고, 혁명을 위해 뜻을 같이 할 것을 다짐한다. 곧이어 영국 국왕 조지 3세가 군대를 파병하며 본격적인 전쟁이 시작되고,  미국군 총사령관 조지 워싱턴은 병사의 사기가 떨어질대로 떨어지고 무기와 전략 모든 면에서 밀리는 상황에 참모가 필요함을 느낀다. 이때 버가 나서 오른팔이 되기를 청하지만, 워싱턴은 그 대신 해밀턴을 택하는데...",18.261,/h1B7tW0t399VDjAcWJh8m87469b.jpg,2020-07-03,해밀턴,False,8.4,842
186,False,/vpUUznNzW85xo02H16RaSxRNS1.jpg,"[27, 18, 9648, 53]",539181,en,Relic,"바쁘게 일하는 전문직 여성 케이는 엄마 에드나가 한동안 실종됐다는 연락을 받는다. 케이는 딸 샘과 함께 시골에 있는 고향집으로 향하지만, 흉가가 된 채 쑥대밭이 된 고향집은 아무도 없이 텅 비어있다. 며칠 후, 에드나는 결국 꾀죄죄한 몰골로 다시 나타나지만 그동안 자신이 어디에 있었는지 기억하지 못한다. 에드나가 치매를 앓고 있다는 것을 깨달은 케이와 샘은 고향집에 남아서 에드나를 돌보기로 하지만, 집에서는 온갖 이상한 일이 일어나고, 뭔가 사악한 기운이 온 가족을 겨냥한다.",14.241,/3wZ0gxLqsPleneFSTZILmM3BE8Q.jpg,2020-07-03,유물의 저주,False,6.0,454
187,False,/65FX0nga7LCG8vATFNEBGkKiMLg.jpg,[35],679989,fr,Tout simplement noir,이제 더는 못 참아! 파리에서 흑인을 위한 시위행진을 벌이기로 한 장파스칼 자디. 그가 풍자적인 시선으로 프랑스에서의 인종 차별과 자신의 정체성을 바라본다.,5.324,/hYzYdsZJyBp3Rd6aLaTo5bp47iq.jpg,2020-07-08,"자유, 평등, 블랙!",False,5.9,249
188,False,/usIfpM7Lr3r9fWTvMGZ8HoD1f8f.jpg,"[10751, 14, 18]",521034,en,The Secret Garden,한 순간 부모를 잃고 혼자가 되어 이모부 '아치볼드'의 대저택에 보내진 고집불통 소녀 '메리'. '아치볼드'는 '메리'에게 그녀의 방 외에는 허락없이 들어가지 말라고 경고하지만 호기심 많은 '메리'는 남몰래 저택을 돌아다니다 오랫동안 감춰져 있던 비밀의 문을 발견한다. 그 너머엔 지금껏 본 적 없는 신비롭고 아름다운 정원이 숨겨져 있었는데...,15.114,/zxZuxqK2OFmPoHOxn4M46sq1lU6.jpg,2020-07-08,시크릿 가든,False,6.4,427
189,False,/lpnTItoNedIkcMCa2Ysa1IagckO.jpg,"[28, 53]",686245,en,Survive the Night,"의료 사고로 파산한 의사 '리치'(채드 마이클 머레이)는 아내와 딸을 데리고 부모님이 살고 있는 농장으로 돌아온다. 누나의 도움으로 마을 병원에 일자리를 얻지만 아버지 ‘프랭크’(브루스 윌리스)와의 사이는 냉랭하기만 하다. 한편, ‘제이미’와 ‘매트’ 형제는 사람을 죽이고 거금을 훔쳐 멕시코로 도망 중이다. 잠시 들른 휴게소에서 충동적으로 싸움에 휘말린 결과로 ‘매트’가 심한 부상을 입게 된다. ‘매트’를 위해 마을 병원을 찾은 ‘제이미’는 우연히 마주친 ‘리치’를 미행하고 그의 집에 쳐들어가 가족들을 인질로 잡고 형을 치료하라고 협박한다. 가족들을 안전하게 보호하기 위해 범죄자인 '매트'를 치료해야만 하는 '리치'는 고민에 빠지고 평생 범죄자를 상대해오며 어차피 치료를 해도 이들이 가족을 살려 둘 리 없음을 잘 아는 전직 보안관 '프랭크'는 반격을 노리는데... 잔인하기만 했던 그날 밤, 과연 이들은 살아남을 수 있을까?",12.158,/8z4FtwUkhxRJ3zCiJWCdUaX497y.jpg,2020-07-09,서바이브 더 나잇,False,5.1,154
190,False,/fRrpOILyXuWaWLmqF7kXeMVwITQ.jpg,"[27, 53, 12, 9648]",522444,en,Black Water: Abyss,"에릭-젠과 빅터-욜란다 커플은 친구 캐시가 최근에 발견한 동굴탐험에 함께 참가한다. 그렇게 시작한 탐험은 넓은 공간과 함께 물이 모인곳은 찾게 된다. 주변을 살피던중 갑작스러운 물의 유입으로 고립에 위험에 쳐하게 된다. 그리고, 물속에 악어가 있는걸 확인하게 되는데...",296.435,/95S6PinQIvVe4uJAd82a2iGZ0rA.jpg,2020-07-09,블랙 워터: 아비스,False,5.1,289
191,False,/d7JUXVvjvVCXWs1mlpyO5ESdWdT.jpg,"[35, 10749]",587792,en,Palm Springs,"팜 스프링스에서 열리는 결혼식에서 온 만사 태평 나일스와 신부 들러리 사라. 둘은 처음 본 그 순간부터 서로에게 반하며 급격히 사랑에 빠집니다. 피로연에서 몰래 빠져 나온 둘은 별로 으슥하지 않은 해변에서 만리장성을 쌓으려는 바로 그 순간, 알수없는 자가 쏜 화살에 맞고 쫓기는 신세가 되는데... 이젠 죽는구나 하는 그 순간, 둘은 그날 아침으로 타임루프하게 되는데...",17.167,/sodg5pHVYDGnvQn4NZZu9808DPg.jpg,2020-07-10,팜 스프링스,False,7.3,1874
192,False,/m0ObOaJBerZ3Unc74l471ar8Iiy.jpg,"[28, 14]",547016,en,The Old Guard,"수백 년 동안 어둠 속에서 싸워왔다. 인류를 지키는 불멸의 전사들. 큰 잠재력을 가진 신참을 발견하지만, 그들의 놀라운 힘도 발각된다. 잡혀선 안 된다, 끝까지 싸운다.",19.21,/65Qf0or6IYVPaxVy7vZXFsHWXAX.jpg,2020-07-10,올드 가드,False,7.3,3082
193,False,/xXBnM6uSTk6qqCf0SRZKXcga9Ba.jpg,"[10752, 28, 18]",516486,en,Greyhound,함장 어니스트 크라우스(톰 행크스)는 수 천명의 군인과 방대한 양의 군사 물자를 실은 37척의 호송 선단을 이끌고 대서양을 횡단해야 하는 위험천만한 임무를 맡았다. 제2차 세계 대전의 실화를 바탕으로 한 영화.,23.976,/kjMbDciooTbJPofVXgAoFjfX8Of.jpg,2020-07-10,그레이하운드,False,7.4,1964
194,False,/fKtYXUhX5fxMxzQfyUcQW9Shik6.jpg,"[16, 10751, 35, 12]",385103,en,Scoob!,"말하는 강아지 스쿠비는 멍뭉이 시절 만난 섀기와 친구들, 그리고 슈퍼히어로 블루 팔콘과 함께 지구에 대재앙을 불러올 무시무시한 음모를 꾸미는 악당 딕에 맞서게 되는데... 스쿠비와 함께 떠나는 미스터리 어드벤쳐! 겁쟁이 스쿠비는 슈퍼 히어로견으로 거듭날 수 있을까?",57.704,/mfljcfCzqLU0QIOYiUxmCwEbun1.jpg,2020-07-11,스쿠비!,False,7.3,1246
195,False,/aHbt7zFLCbt8zjiRD1V3LlZLuhl.jpg,[35],665488,fr,Divorce Club,,7.178,/q0FE1o5SUJzImwV4Q099uAq018U.jpg,2020-07-14,Divorce Club,False,5.9,162
196,False,/5NMxiETEUCT4297zrMdimNR5VqS.jpg,"[10749, 18]",659959,fr,Été 85,"1985년 프랑스 노르망디 해변, 가장 뜨거운 여름이 시작됐다. 바다에 빠진 알렉스를 다비드가 구해준 것을 계기로 두 소년은 급속도로 가까워지고, 사랑의 증표같은 맹세와 함께 여름 태양만큼 뜨거운 사랑을 나눈다. 하지만 알렉스는 어느새 다비드의 식어버린 마음을 알게 되고 다시는 되돌릴 수 없는 이별을 고하는데…",16.185,/jpRyumcvnrfprYNOSVCnZFuimG0.jpg,2020-07-14,썸머 85,False,7.5,411
