,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,False,/49VrNua8keSq2FWsPuUyVQVgHZj.jpg,"[35, 18]",135647,en,The Details,"산부인과 의사 제프(토비 맥과이어)는 아내 닐리(엘리자베스 뱅크스)와 어느 날부턴가 미묘하게 서먹해지는 것을 느낀다.아내를 위해 뒷마당에 잔디밭을 선물하며 관계회복을 시도해보지만, 밤마다 잔디를 뒤집어 놓는 너구리 포획에 집착하는 바람에 둘 사이는 더 멀어지게 된다. 도움을 얻고자 친구이자 정신과 의사인 레베카에게 상담을 받던 제프는 분위기에 휩쓸려 그녀와 하룻밤을 보내게 되고, 정체를 알 수 없던 이웃집 여자 라일라(로라 린니)는 우연한 기회에 불륜사실을 알게 된 이후, 제프에게 상상조차 할 수 없는 협박을 하기 시작하는데....",8.557,/hS4QIP3Ad1MIrSMoeFBDPItvdWB.jpg,2011-01-01,디테일스,False,5.9,130
1,False,/nTqxZEhZvjXLbY8syUefFRgdXOO.jpg,[35],79108,fr,Starbuck,"마흔이 넘도록 사고만 치고 사는 철부지 데이비드 우즈냑(패트릭 휴어드)은 여자친구의 임신 소식을 듣고 이제 마음 잡고 한 아이의 아버지로 제대로 된 인생을 살아보자 다짐한다. 하지만 다음날 인생 최대의 사건사고가 터진다. 그에게 533명의 자식이 있다는 소식. 사연인즉, 데이비드가 젊은 시절 용돈벌이로 ‘스타벅’이라는 가명을 사용해 정자를 기증했는데 533명의 아이가 태어났고, 그 중 142명의 아이가 자신의 생물학적 아버지를 찾겠다는 집단 소송을 제기하고 나선 것이다.  세상에 알려지면 안됐던 ‘정자왕 스타벅’의 존재는 이제 세상에서 가장 주목 받는 존재가 되고, 데이비드는 여자친구에게도 가족에게도 말할 수 없는 희대의 헤프닝의 주인공으로 일이 커져간다. 남모르게 이 일을 해결할 사람은 자신 뿐. 데이비드는 소송을 제기한 자신의 생물학적 아이들을 찾아가 보기로 하는데…",10.634,/8Z9GDYzuQQi79AAzoBfqds6H9Iw.jpg,2011-01-01,Mr.스타벅,False,6.9,353
2,False,/oPv8f1rl9XtKqQv8nNIywXsBxuw.jpg,[35],76999,it,Matrimonio a Parigi,,5.613,/r4ZPAnhZmT33apxu7UzfjuQoDyf.jpg,2011-01-01,Matrimonio a Parigi,False,4.5,141
3,False,/36VhNCIOHTFD1sCLpyUnXqDk7f3.jpg,"[18, 36]",62441,en,United,,6.326,/kWWa20kIjk4B6OtRHqWj41HHmiN.jpg,2011-01-02,유나이티드,False,7.1,101
4,False,/zX0u3AVShEupA52h0SCocjY1sxH.jpg,[35],53319,it,Che bella giornata,,6.833,/4PgvPYJkkwgFK4epIsOFyhM3dhq.jpg,2011-01-05,Che bella giornata,False,6.5,1312
5,False,/iMuWGUVF2N3nFNUYqlKJ7E2hv29.jpg,"[35, 10749]",53010,fr,La Chance de ma vie,,7.339,/lqsRDeTCgw7qtDnpENGQHSlQZTG.jpg,2011-01-05,La Chance de ma vie,False,5.7,214
6,False,/9Lm94WVtV4HPxr7NWNlwkhLKSeH.jpg,"[12, 14, 28]",23047,en,Season of the Witch,"14세기 중세 유럽, 십자군 전쟁의 전설로 불리우는 기사 ‘베이맨’(니콜라스 케이지)은 고향으로 향하던 중 흑사병으로 폐허가 돼버린 유럽을 마주한다. 흑사병의 원인이 ‘검은 마녀’의 저주 때문이라고 믿는 교회의 추기경과 사제들은 흑사병의 대재앙을 멈추려면 신성한 수도원에서 마녀의 저주를 푸는 것만이 유일한 방법이라고 믿는다. 이에 ‘베이맨’은 마녀로 의심되는 소녀를 수도원으로 호송하는 임무를 맡게 되는데…  대재앙에 맞설 6인의 기사단이 온다! ‘베이맨’은 말보다 주먹이 앞서는 기사단의 행동 대장 ‘펠슨’, 신앙심이 강한 사제 ‘데벨자크’, 허풍이 심한 떠돌이 장사꾼이지만 길 눈이 밝아 기사단의 가이드를 맡은 ‘하가마’, 흑사병으로 딸을 잃고 냉소적으로 변한 기사 ‘에크하르트’, 마지막으로 기사를 꿈꾸며 기사단에 합류한 소년 ‘카이’까지 6명의 ‘마녀호송단’을 꾸려 길을 떠난다. ‘마녀호송단’은 수도원으로 향하던 중 예기치 못한 적들의 공격을 받으며 세상을 위협하는 거대한 세력과 맞서게 되는데…",90.56,/A4rXJmJIKTuJYpwZT6WDR1TBagA.jpg,2011-01-07,시즌 오브 더 위치: 마녀호송단,False,5.4,1921
7,False,/aBCn1z1tJGivVhY1nHSrXOQqQwG.jpg,"[28, 80, 35]",40805,en,The Green Hornet,"철없는 백만 장자, 슈퍼 히어로로 다시 태어나다! 미디어 재벌의 외아들인 브릿 레이드(세스 로건)는 정의로운 언론인 부친과는 달리 매일 파티만 즐기며 소일하는 한량 중에 한량. 하지만 갑작스런 아버지의 사망에 충격을 받은 그는 부친의 뜻을 따라 처음으로 의미 있는 일을 해보고자 다짐한다.  결국 브릿은 아버지의 친구이자 직원이었던 케이토(주걸륜)와 힘을 합쳐 수퍼 히어로의 삶을 선택하는데!  법을 보호하기 위해 우리가 먼저 법을 깬다!  도시를 타락시키는 악당들에게 접근하기 위해 브릿과 케이토는 스스로 범죄를 저지르며 눈에 띄는 방법을 택한다. 마침내 완성시킨 엄청난 장비와 화력을 겸비한 수퍼카 ‘블랙 뷰티’를 타고 밤의 거리를 장악한 그린 호넷 콤비는 암흑 세계의 보스 추노프스키(크리스토프 왈츠)와의 전면 대결을 선포하는데…",17.555,/gAUmtBH3W8g3AzbsGlXDUMZICcZ.jpg,2011-01-12,그린 호넷,False,5.5,2604
8,False,/w3LLngJIAA1R7Mp2S3G0HZl2R3H.jpg,"[16, 10751]",45772,en,Gnomeo & Juliet,"몬태큐와 캐퓰릿 가문은 담장 하나 사이에 두고 ‘레드 톤’과 ‘블루 톤’의 정원을  경쟁적으로 꾸미며 서로 으르렁대는 사이.  하지만, 진짜 원수는 따로 있었다.  인간들이 외출하거나 잠잘 때만을 기다렸다 움직이기 시작하는  3등신 정원 인형들이 바로 그들.  ‘레드가’와 ‘블루가’로 나뉘어 서로 눈길만 마주쳐도 못 잡아먹어 안달인 이들은  틈만 나면 잔디 깎기 머신에 올라 경주를 한다.  그 중에서도 ‘블루가’의 히어로 노미오와  ‘레드가’의 행동대장 티볼트의 경쟁은  ‘분노의 질주’가 무색할 만큼 손에 땀을 쥐게 하는 명승부다.  그런 이들 사이에도 바야흐로 봄날이 찾아오는데..,  ‘블루가’의 노미오와 ‘레드가’의 줄리엣이  한 눈에 끌려 사랑에 빠지게 된 것.  하지만, 둘의 연애를 축복하는 이들은 아무도 없다.  이제, 노미오와 줄리엣은 인간의 눈만이 아니라 자신들의 친척, 친구의 눈까지 피해가며  밤마다 몰래 데이트를 즐긴다.  그리고 마침내 이 두 가문의 오랜 대립을 종결 지을  비밀 병기 잔디깎기 머신 '테라퍼미네이터'(헐크 호간)가 등장하는데…  과연, 이 중대 국면에 노미오와 줄리엣의 사랑은 어떻게 될까?  과연, 두 가문은 오랜 대립을 멈출 수 있을까?",31.734,/zpLiF0VN79cfg3wlgp78P3uOzqf.jpg,2011-01-13,노미오와 줄리엣,False,5.9,1578
9,False,/wBdFNZC7YRbAsmlZVm3mGZoA2VT.jpg,"[35, 18]",44564,en,The Dilemma,"자동차 설계회사에서 근무하는 죽마고우 로니(빈스 본)와 닉(케빈 제임스). 독신주의자인 로니에게는 아름다운 여자친구 베스(제니퍼 코넬리)가 있고, 닉에게는 아름다운 아내 제네바(위노나 라이더)가 있다. 둘도 없는 절친, 완벽한 두 커플. 그러나 어느 날 로니가 닉의 아내 제네바의 외도를 목격하면서 모든 것이 뒤틀리기 시작한다. 탐정놀이 하듯 제네바를 미행하고 조사하던 로니는 여러가지 비밀을 알게 되고, 중요한 프레젠테이션을 앞둔 시점에서 닉에게 비밀을 털어놓아야 할지 고민에 빠지는데…",10.277,/kbL2kKuttRfE95BcKo2bsm3B7ZB.jpg,2011-01-13,딜레마,False,5.3,672
