,0,1,2,3,4,5,6,7,8,9,10
0,ko,KR,영화 '레이디 맥베스' 메인 예고편,QlIxE5G_UmM,YouTube,1080,Trailer,False,2017-07-12 01:21:04 UTC,606dbd481cc4ff0029c8efda,410117
1,ko,KR,[5분 순삭] 당신자신과 당신의것 Yorself and Yours 미리보기,uDDqCAwuIDE,YouTube,1080,Clip,False,2018-12-27 02:00:03 UTC,5c85b697c3a3684e98dd8639,410678
2,ko,KR,당신자신과 당신의 것,umbpST0V_Co,YouTube,1080,Trailer,False,2016-11-30 15:00:26 UTC,5c85b6a9c3a3685f88d34ccf,410678
3,ko,KR,영화 '인비저블 게스트' 메인 예고편,ysXuUGWW7N8,YouTube,1080,Trailer,False,2017-08-15 08:16:03 UTC,600d19463f8ede003f677fb3,411088
4,ko,KR,우리는 언제나 성에 살았다 메인 예고편,Mwy-WWI2Yk8,YouTube,1080,Trailer,False,2019-06-21 01:27:00 UTC,600d07a6ed28b9003ff87fec,411144
5,ko,KR,[프로페서 앤 매드맨] 30초 예고편,ts1860YyD2M,YouTube,1080,Teaser,False,2021-05-12 02:09:28 UTC,609bc192126ec300404e0013,411728
6,ko,KR,[프로페서 앤 매드맨] 메인 예고편(6월 2일 개봉),fXkLVS1eypc,YouTube,1080,Trailer,False,2021-05-12 01:20:25 UTC,609bc18867203d0042f73168,411728
7,ko,KR,[프로페서 앤 매드맨] 메인 예고편,itmdHqYW84Y,YouTube,1080,Trailer,False,2021-04-30 02:17:19 UTC,608d397d20af77003f71ef6f,411728
8,ko,KR,[그물] 관객 추천 영상,ePvyv8kfHd4,YouTube,1080,Teaser,False,2016-10-10 13:59:23 UTC,60390c9d31234500582519f6,412094
9,ko,KR,[그물] 메인 예고편,P7jVVS4r7N0,YouTube,1080,Trailer,False,2016-09-21 01:19:30 UTC,60390c9131234500283fb192,412094
10,ko,KR,마이펫의 이중생활 2 [ 맥스 예고편 ] 한글 자막 / The Secret Life of Pets 2 The Max Trailer,PFulOSUTtG8,YouTube,1080,Trailer,2018-11-08 09:03:32 UTC,False,5c2580ebc3a36872f5c22f1a,412117
11,ko,KR,영화 '행복 목욕탕' 티저 예고편,mlqdcIoP4Jk,YouTube,1080,Trailer,False,2017-02-17 01:49:26 UTC,60f36f97f28838002c3b250a,412120
12,ko,KR,골목안 풍경(1962) / What Happens in an Alley ( Golmogan Punggyeong ),99Qykqxqddc,YouTube,1080,Trailer,False,2016-08-09 00:00:01 UTC,5f123e0943d9b1003a597480,412360
13,ko,KR,해바라기 가족(1961) / A Sunflower Family ( Haebaragi Gajok ),61Ug8pRHcqQ,YouTube,1080,Trailer,False,2016-08-09 00:00:00 UTC,5f127c45b87aec00341c7be7,412370
14,ko,KR,[카오스 워킹] 숨멎 스릴 예고편,pPv5ShSdUNE,YouTube,1080,Teaser,False,2021-03-01 09:00:15 UTC,60405772322b2b00587c3c09,412656
15,ko,KR,[카오스 워킹] 압도적 호평 리뷰 예고편,A61oJcDl4Fs,YouTube,1080,Teaser,False,2021-02-25 08:00:57 UTC,6037a2af11c066003d48f791,412656
16,ko,KR,[카오스 워킹] 차원이 다른 뉴 월드 30초 예고편,uVmFiz40R4g,YouTube,1080,Teaser,False,2021-02-18 11:00:16 UTC,602f51454ccc50003fa65473,412656
17,ko,KR,[카오스 워킹] 15초 영상,v3-OFgAZG28,YouTube,1080,Teaser,False,2021-02-16 02:59:29 UTC,602d0ffdd4b9d9003ed1bf5a,412656
18,ko,KR,[카오스 워킹] FIRST 30초 영상,ZmqeUUIqyz8,YouTube,1080,Teaser,False,2021-02-16 02:58:12 UTC,602d1005e33f83003ee05e59,412656
19,ko,KR,[카오스 워킹] 어드벤처 예고편,BzJkYx3uA98,YouTube,1080,Trailer,False,2021-02-10 03:24:39 UTC,602398889d2b63003e65abfb,412656
20,ko,KR,[카오스 워킹] 서바이벌 예고편,BXB5l35ZW-Y,YouTube,1080,Trailer,False,2021-01-29 09:00:05 UTC,6017df507314a1003ef45d0d,412656
21,ko,KR,"愚行録 - Gukoroku: Traces of Sin - 2018 Trailer - (満島ひかり , 妻夫木聡)",8l2x6v9cbCY,YouTube,1080,Trailer,2018-03-13 21:59:55 UTC,False,5c1316370e0a26038b3b4189,412692
22,ko,KR,[해피타임 스파이] 메인 예고편,VVtL3zJIurg,YouTube,1080,Trailer,False,2019-05-08 08:12:54 UTC,5cd8dfba0e0a265c8dcd30ba,412988
23,ko,KR,피노키오 첫번째 예고편 (PINOCCHIO 2020 First trailer),_1kcgoZOHhA,YouTube,1080,Trailer,False,2020-07-30 19:27:21 UTC,6052198c74507d003d769b07,413518
24,ko,KR,범죄의 여왕_메인 예고편_PLAYY,6sqJNZC8kR0,YouTube,1080,Trailer,False,2016-08-01 05:26:04 UTC,60606cbf6f6a99006afab697,413740
25,ko,KR,'경계도시2' 메인 예고편,5ThRRDonbJw,YouTube,1080,Trailer,False,2014-07-04 03:27:04 UTC,5f858781cb5c8e003acc34e4,414228
26,ko,KR,Kill Bill: The Whole Bloody Affair (2012) Trailer,VqCB_Veq10Y,2012-04-21 17:11:04 UTC,YouTube,480,Trailer,False,5a7e559d92514140fb00204e,414419
27,ko,KR,"MUDBOUND Trailer #1 (2017) Jason Clarke, Garrett Hedlund Movie HD",qyMOk8JhB44,YouTube,1080,Trailer,False,2017-09-06 14:54:28 UTC,602fe3d53e6f2b0040065f6a,414425
28,ko,KR,'꿈의 공장' 메인 예고편,S6y1HcJc2Vo,YouTube,1080,Trailer,False,2014-07-04 03:05:06 UTC,5f85886f8258fc0036a4b5d5,414623
29,ko,KR,캘리포니아 타이프라이터 30초 예고편,MItpBqCSneI,YouTube,1080,Trailer,False,2019-07-09 01:29:36 UTC,5d5656724bc38b60d224116e,414792
30,ko,KR,더 배트맨 2차 예고편,O939jApfgt8,YouTube,1080,Trailer,True,2021-10-16 20:36:21 UTC,61741b56a217c0008ce39e6c,414906
31,ko,KR,[더 배트맨] 티저 영상,Y7D-f7hxI7U,YouTube,1080,Trailer,True,2020-08-24 09:00:07 UTC,5f48cbd7a2e6020034f867aa,414906
32,ko,KR,[예고편] 고스트 메신저 극장판,0SgViyTGlrc,2014-08-04 02:05:40 UTC,YouTube,720,Trailer,False,597b94efc3a3684945000662,414959
33,ko,KR,【2016年12月23日全国ロードショー】劇場アニメ『ポッピンQ』特報,f6RXWyCtubM,2016-07-20 08:00:40 UTC,YouTube,1080,Trailer,False,59a27cc4c3a36847f603bc06,415283
34,ko,KR,[안녕 히어로] 메인예고편 대공개,fTuK4h4Zwqg,YouTube,1080,Trailer,False,2017-08-23 07:54:28 UTC,5f8586df69eb90003abe1e14,415461
35,ko,KR,'공동정범' 메인 예고편,mvNIxLuuQG8,YouTube,1080,Trailer,False,2018-01-04 04:38:48 UTC,5f8587b1cb5c8e003acc358c,415464
36,ko,KR,[그라운드의 이방인] 메인예고편,3rGzpzZrn6A,YouTube,1080,Trailer,True,2015-02-23 06:47:15 UTC,6035e34238e51000413cfac0,415511
