,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,False,/7aKx0Qk3V5Q1coqriH0BCK9GIXT.jpg,"[10749, 35]",419511,it,Mister Felicità,,4.436,/rdBwgbZOjWcrMKiXdkLTutOyUsw.jpg,2017-01-01,Mister Felicità,False,6.1,291
1,False,/okx9sgyo9GUNNxrkC7dQ8JfFt03.jpg,"[80, 18]",396371,en,Molly's Game,"부상으로 한순간 모든 것을 잃은 올림픽 스키 유망주 몰리는 우연한 기회로 지하 포커 세계를 움직이는 하우스에서 일하게 된다. 할리우드 로열패밀리부터 스포츠 스타, 거대 기업인들까지 상상을 뛰어넘는 판돈과 은밀한 거래가 오가던 비밀 하우스에 어느새 조금씩 균열이 일어나게 되고, 몰리는 그 틈을 타 포커판을 자신의 것으로 만들고자 ‘플레이어 X’와 함께 세계 최고, 최대의 포커 하우스를 새롭게 오픈한다. 점점 커지는 판돈과 시한폭탄과도 같은 플레이어들이 몰려들수록 ‘몰리’의 포커 하우스는 점점 숨 막히는 긴장감이 감돌게 되는데…",21.67,/iaYvNgiExX2jPO9ehpLyRIkzdBT.jpg,2017-01-01,몰리스 게임,False,7.1,2939
2,False,/4d4CQs5Io2XajHcr5LLKK9yorod.jpg,"[28, 12, 80, 18, 53]",333354,en,Extortion,"오랜만의 가족여행을 떠난 케빈. 하지만 불의의 사고로 보트가 어딘지 알 수 없는 무인도에 멈춰 버리고 물도 식량도 없는 그 곳에서 지나가는 배를 찾으며 갈증과 배고픔과의 싸움을 시작한다. 우연히 케빈 가족이 표류한 무인도를 지나던 어선이 케빈을 발견하고 도움의 손길을 내밀지만 고마움도 잠시... 어부는 아들과 아내는 버려둔 채 케빈만을 구한다. 그리고 말한다.  “네 가족들이 표류하고 있는 섬의 위치는 나 밖에 몰라. 그러니 가족들을 살리고 싶으면 현금 백만 달러를 가져와”  이제, 일촉즉발의 상황에서 가족들을 살리기 위한 아버지의 피끓는 사투가 시작된다!",13.089,/pFFUbt1SiTUKRHbptGhfLeAytRC.jpg,2017-01-02,익스토션,False,6.1,210
3,False,/myG2kRj3tspMUPr4CJDZhXzJIEZ.jpg,[35],426830,fr,Mes trésors,강도였던 파트리크(장 르노)가 갱생하고 두딸과 함께 전동료 복수극,8.025,/AfUebvbwsS4DPihTNcWpjBBv2Bs.jpg,2017-01-04,마이 트레저스,False,5.8,180
4,False,/5UglmSDS7B775KwqC65tJofwTe5.jpg,"[10751, 80]",429238,en,Coin Heist,붕괴 위험에 처한 학교를 구하라! 이를 위해 천만 달러를 마련하고자 똘똘뭉친 고등학생 넷의 대담무쌍한 계획 1단계. 미국 조폐국을 침입한다,11.05,/6xnUDsQT2PoIdmdmh8jngh5Wacj.jpg,2017-01-06,조폐국 침입 프로젝트,False,5.4,230
5,False,/k0KEzkdLHtebX4Jhx7uXJqz34wQ.jpg,"[18, 9648, 53]",411088,es,Contratiempo,"의문의 습격으로 살해 당한 ‘로라’ ‘아드리안’은 연인의 죽음에 절망하고, 범인은 흔적도 없이 사라졌다.  유력한 용의자로 누명을 쓴 ‘아드리안’은 승률 100%의 변호사 ‘버지니아’를 선임한다.  그리고 자신의 무죄를 입증하기 위해 고군분투하던 중  과거 그와 ‘로라’가 은폐한 교통사고와 숨겨진 연관성을 찾게 되는데…  남은 시간은 단 3시간, 사건을 재구성해 무죄를 입증해야 한다!",39.355,/1bS5Do7dmOzda4nSIUU4PAgDCgV.jpg,2017-01-06,인비저블 게스트,False,8.2,3488
6,False,/hVJULtmFPS5rkvxiMBfjRux8Rau.jpg,[53],388202,en,Arsenal,"마이키와 JP 형제는 불우한 환경 속에서 힘들게 자라왔다. 형 마이키는 하나 뿐인 동생을 바르게 키우기 위해 범죄 또한 마다하지 않는데… 형의 그늘아래 바르게 자란 JP는 부를 얻지만 마이키는 여전히 힘든 생활을 전전한다. 어느 날 갑자기 사라진 형, 마이키. 납치된 형을 볼모로 JP는 협박을 당하는데…과연 JP는 자신을 위해 평생을 살아온 형을 무사히 구할 수 있을 것인가.",16.829,/jdn04kE8p5hhQgOf47Ou3Jn36cO.jpg,2017-01-06,아스널: 리로디드,False,4.6,106
7,False,/97n7h7r41t9ReX8a46k9Ap2zr3O.jpg,"[16, 14, 9648]",362585,ja,傷物語〈Ⅲ冷血篇〉,"드라마츠루기, 에피소드, 그리고 킬로틴커터.  괴이의 전문가, 오시노 메메의 도움을 받고 3명의 강적과의 싸움을 이겨낸 아라라기 코요미.  그는 마침내 흡혈귀 키스샷 아셀롤라 오리온 하트 언더 블레이드의 사지를 모두 탈환하는 데 성공한다.  모든 것은 평범한 인간으로 되돌아가기 위해...  그러나 다시 키스샷의 곁으로 돌아온 코요미는 흡혈귀의 존재, 그 무서운 본질을 알게 된다.  결코 돌이킬 수 없는 자신의 행동에 대한 후회, 그리고 그 전말을 깨닫고 몸서리치는 코요미.  혼란에 빠져 있는 그의 앞에 나타난 건 다름 아닌 코요미의 친구 하네카와 츠바사였다.  하네카와는 코요미에게 어떠한 제안을 하는데...",51.645,/djIeBViGU47P05TmmSv1YmX25RE.jpg,2017-01-06,키즈모노가타리 III 냉혈편,False,8.1,126
8,False,/x4yZrzpiVhdWV6Q5KURqiezChbV.jpg,[99],392011,tr,Kedi,"오랜 역사를 자랑하는 인구 2천만 명의 거대 항구도시 이스탄불은 각국 선원들이 키우던 다양한 고양이들이 한자리에 모이는 특별한 도시다. 여기에 고양이를 포함한 동물들을 소중히 대하는 사람들의 인식까지 더해져 이스탄불은 고양이들이 사람들과 함께 어울려 살아가는 공간으로 자리잡았다. 카메라는 도시의 골목골목, 둥글고 뾰족한 지붕 위, 분주한 시장과 고즈넉한 바닷가 등을 누비며 7마리의 길냥이를 따라간다. 캣 맘, 캣 대디를 자처하는 이들은 고양이를 보살피면서 치유와 안식을 얻었음을, 오히려 돌봄을 당하고 있다며 이구동성 각각의 사연을 풀어놓는다.",11.066,/580h5HhRVG0IBqQRabtD6x7IhtD.jpg,2017-01-08,고양이 케디,False,7.6,232
9,False,/ejrKWbLqtGubXZHhIzJbKJMjquL.jpg,"[10402, 18]",382595,fr,Dalida,,11.295,/fZx4PGZBXePgMmo0HyBcHPbidZU.jpg,2017-01-11,Dalida,False,6.7,212
10,False,/5HoPEjUhVIqf1x4xMTdjwnAKSuV.jpg,[18],287904,en,The Last Face,"전쟁으로 폐허가 된 아프리카의 라이베리아를 배경으로 사랑과 일 중 선택의 기로에 선 구호 전문 의사 미구엘(하비에르 바르뎀)과 국제 구호 단체 감독관 렌(샤를리즈 테론), 두 남녀의 이야기",10.524,/egOM3BJgA44fR6YdiQJD51iQ4On.jpg,2017-01-11,라스트 페이스,False,5.7,161
11,False,/9VEOQvCnd8T8wILgyqjKgyhALw4.jpg,"[28, 80, 53]",324542,en,Sleepless,2년째 마약범죄조직을 수사중인 강력계 최고의 형사 '빈센트'  범죄조직의 마약을 손에 넣게 된 순간  그것을 되찾으려는 조직 보스에 의해 아들이 납치당한다  모든 것을 해결하기 위해 주어진 시간은 단 하룻밤!  그의 멈출 수 없는 스피드 추격액션이 시작된다!,21.547,/hYaWWLPtWtI9jKX3CBcWVtLbJoQ.jpg,2017-01-12,슬립리스: 크리미널 나이트,False,5.9,1036
12,False,/xoh4iWOQ3l0JFFD8BBrmLMTvKSU.jpg,"[27, 53]",292280,en,The Bye Bye Man,"대학생 커플 엘리엇과 사샤는 싼 값에 큰 집을 렌트하고 집에 있던 협탁에서 오래된 동전과 ‘생각하지 마, 말하지 마, 바이바이맨’이라는 글이 적혀있는 걸 발견한 이후 환영과 환청에 시달리기 시작한다. 엘리엇은 도서관 사서의 도움을 받는데, 바이바이맨 이름을 생각하거나 부르면 동전과 기차 소리, 사냥개 등으로 겁을 주어 그 공포로 인해 바이바이맨의 힘이 더욱 막강해지는 사실을 알아내고 그 힘에 맞서기로 하는데…",17.893,/iD7B5xTjze1hBHazWnpdJv8fPIq.jpg,2017-01-12,더 바이 바이 맨,False,5.2,1030
