,success,status_code,status_message,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
10,,,,False,,,800000.0,"[{'id': 18, 'name': '드라마'}]",,15010.0,tt0480053,en,West,"피트와 제리는 시드니 서부 교외에 사는 사촌이다.  같이 술을 마시고, 돌에 맞고, 싸우고, 어울리며 산다. 하지만 피트와 제리가 같은 여자와 사랑에 빠지면서 상황은 변한다",1.769,/3snxDF1peD3wkGqTTafOIEmHa9x.jpg,[],[],2007-07-05,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,웨스트,False,5.0,5.0
11,,,,False,/2pi332EvEQjhV2YaqOeSC4VgVP.jpg,,0.0,"[{'id': 53, 'name': '스릴러'}, {'id': 27, 'name': '공포'}]",,15011.0,tt1185264,en,Red Mist,,5.448,/zkXdFchk58WcGD8eVdVhzQ3LpiU.jpg,"[{'id': 5820, 'logo_path': None, 'name': 'Generator Entertainment', 'origin_country': ''}, {'id': 22866, 'logo_path': None, 'name': 'Geronimo Pictures', 'origin_country': 'GB'}, {'id': 22867, 'logo_path': None, 'name': 'Framestore CFC', 'origin_country': ''}, {'id': 11667, 'logo_path': '/dhBJdstAolGmqRfbQfElhsU1cTo.png', 'name': 'Northern Ireland Screen', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-08-22,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Red Mist,False,5.1,51.0
12,,,,False,/2POeNytqLYPsWjoA2VqeQQgC0zu.jpg,,5000000.0,"[{'id': 80, 'name': '범죄'}, {'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]",,15012.0,tt1047832,en,Linewatch,,3.884,/AnwkCEBHKZexU1Bj4KSfWvDc6wy.jpg,"[{'id': 11341, 'logo_path': '/xytTBODEy3p20ksHL4Ftxr483Iv.png', 'name': 'Stage 6 Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-01-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Linewatch,False,5.2,30.0
13,,,,False,/2cIG1sUUHF6ec2fpaGrFRct2EAX.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,15013.0,tt0419256,en,Wah-Wah,,3.517,/awDKSn5dEJYJZXCQuXkoaQETzE2.jpg,"[{'id': 1207, 'logo_path': None, 'name': 'Reeleyes Film', 'origin_country': ''}, {'id': 3008, 'logo_path': None, 'name': 'Wah Film Productions Ltd.', 'origin_country': ''}, {'id': 7419, 'logo_path': '/gz5Kdc138DEz93LvcppdBPuW1jV.png', 'name': 'Scion Films', 'origin_country': 'GB'}, {'id': 7646, 'logo_path': None, 'name': 'Loma Nasha', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-08-17,0.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Wah-Wah,False,6.2,20.0
14,,,,False,/rQY1Rkjxa7EJXYrv2jbUjLcCC4l.jpg,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}]",,15014.0,tt0085240,it,Bianca,,5.352,/ufRG8d4fNbeueW3UFcWfe4ekhJj.jpg,"[{'id': 1242, 'logo_path': '/qOvcm1WCLlAdNoQ1kCkk2J7bhWk.png', 'name': 'Reteitalia', 'origin_country': 'IT'}, {'id': 5051, 'logo_path': None, 'name': 'Faso Film', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1984-02-23,0.0,96.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Bianca,False,7.6,285.0
15,,,,False,/xpNjkHL9hI1LAtFvb4c04Twcx0B.jpg,,0.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}]",,15015.0,tt0313255,tr,Barbie as Rapunzel,아름답고 총명한 소녀이자 그림 그리기를 좋아하는 라푼젤은 못된 마녀 가델의 감시에도 불구하고 참 자유를 얻기를 갈망한다. 강한 의지와 쾌활한 성격의 그녀는 역경 속에서 스스로 헤쳐나가는 강인함으로 그녀 자신의 삶에 영웅이 된다. 진정한 사랑과 자기 표현의 꿈을 실현시키고 억압으로부터 자유로워지기 위해 그녀는 무한한 상상력을 사용한다.,44.253,/ysiGzuMSc0nFmmDPn9z7U7YSFYf.jpg,"[{'id': 2213, 'logo_path': None, 'name': 'Rainmaker Studios', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2002-10-01,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,바비의 라푼젤,False,7.0,924.0
16,,,,False,/tonrulTmO9ZyZmsAsr5yr9ciE4c.jpg,,0.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}]",,15016.0,tt0383206,en,Barbie of Swan Lake,"신비로운 유니콘이 뛰놀던 아주 먼 옛날 옛적, 마법에 걸린 숲에는 젊고 아름다운 소녀 오데뜨가 살고 있었어요. 그런데 모두가 행복하게 지내고 있던 어느 날, 사악한 마법사 로트바르트가 숲에 나타나면서 어둠이 드리워지기 시작했어요. 로트바르트는 숲을 지키고 있던 요정의 여왕을 물리친 후 숲을 자신의 차지로 만들고 숲에 사악한 마법을 걸어놓았답니다. 그리고 아름다운 오데뜨에게 반한 로트바르트는 오데뜨를 백조의 모습으로 만들어 버렸습니다.  낮에는 백조의 모습으로 밤에는 인간의 모습으로 살아야 하는 오데뜨는 자신의 이러한 처지가 슬프고 힘겹게 느껴지지만 곧 용감하게 슬픔을 이겨냅니다. 오데뜨는 자신이 로트바르트의 마법에 걸린 숲과 마법에 걸린 사람들을 구해야 하는 운명이라고 생각합니다. 그런데 과연 어리고 약한 소녀의 힘으로 무시무시한 마법사와 싸울 수 있을까요? 오데뜨가 갖고 있는 것은 단지 용기와 정직함, 그리고 지혜뿐입니다.  그러던 어느 날, 홀로 마법사에게 대항하고 있는 오데뜨 앞에 아름답고 멋진 왕자가 이 숲을 찾아오고 그는 그만 오데뜨의 모습에 한눈에 반해버리고 맙니다. 오데뜨는 이 왕자님과 함께 숲을 지킬 수 있을까요?",48.283,/sLpCLVQWTU7BI4yAL6kIFM9J3eX.jpg,"[{'id': 5024, 'logo_path': '/9CkYR0swSEj5iVi9bzx9erLnmzm.png', 'name': 'Mainframe Entertainment', 'origin_country': 'CA'}, {'id': 6220, 'logo_path': None, 'name': 'Mattel', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-09-27,0.0,81.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,바비의 백조의 호수,False,7.0,872.0
17,,,,False,/ydORp1pk4smoSl3xFPMXkkHCavO.jpg,,10000000.0,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]",,15017.0,tt0887719,en,Blonde Ambition,,8.229,/tK6PUDipBmX9ips6n1tUzzB67eQ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-12-21,0.0,93.0,"[{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Blonde Ambition,False,4.5,88.0
18,,,,False,/8ewmxbrhfcJ1e3JyaaPyRz7WiMI.jpg,,0.0,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}]",,15018.0,tt0072285,sv,Thriller - en grym film,"한 남자(토니)가 순진한 소녀(마들렌)에게 접근하여 술을 마시게 한 후 자신의 집으로 데려가 감금한 후 마약을 주사한다. 며칠간의 강제 상습 투여 끝에 중독이 되어 버린 마들렌에게 매춘을 강요하고 이를 거부하자 그녀의 눈을 멀게 만들어 버린다. 그리고 마약에 중독이 된 그녀를 이용해 매춘을 하고 치부를 한다. 할 수 없이 마들렌은 자신에게 주어진 일상에 굴복을 하고 그런 치욕적인 생활을 이어 나가던 중에 토니가 자신의 양 부모에게 거짓 편지를 보내어 양부모가 자살하게 된 것을 알게 된다. 그 충격이 채 가시기 전에 그곳에서 알고 지내며 의지 삼던 친구 세리마저 현실을 비관하여 자살을 하자 마들렌은 복수를 결심하고 복수를 위해 미친 듯이 돈을 모으게 된다. 모은 돈으로 무술과 사격, 운전을 배우고 자신을 돈으로 산 포주와 손님들에게 하나 하나 복수를 해 나간다.",8.396,/246WcBdQGBtjxDG13Af24a5qeAe.jpg,"[{'id': 4469, 'logo_path': None, 'name': 'BAV Film', 'origin_country': ''}, {'id': 4470, 'logo_path': None, 'name': 'United Producers', 'origin_country': ''}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",1973-05-01,0.0,104.0,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,애꾸라 불린 여자,False,6.6,126.0
19,,,,False,/amDuUPj7MTN27xgjtguGNF8YzQC.jpg,,24000000.0,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]",,15019.0,tt0466839,en,I Could Never Be Your Woman,,14.207,/oFnIQSnDVOJOoX9CZMj6xljLnPw.jpg,"[{'id': 3587, 'logo_path': None, 'name': 'I Could Never Ltd.', 'origin_country': ''}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 34999, 'logo_path': None, 'name': 'Bauer Martinez Studios', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-11,9576495.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,절대로 네 여자가 될 수 없을거야,False,5.9,314.0
20,,,,False,/5YePprD8fmHNKkjKSBJLbXH0oRH.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,15020.0,tt0816616,en,Poor Boy's Game,"도니 로스는 찰스를 두들겨 패서 불구로 만든 죄값으로 9년간 감옥생활을 한다. 새 사람이 되어 출감한 도니는 다시 폭력과 인종 차별이 난무하는 고향으로 향한다. 그 곳에는 도니에게 복수를 하기 위한 일당들이 기다리고 있다. 잘 나가는 권투 선수 오지 페리스와 결투하는 것이 그들이 제시한 복수의 방법. 통한 도니와 가족, 그리고 친구들은 그들의 도전을 뿌리칠 수가 없어 결투를 받아들인다. 자신의 아들을 불구로 만든 도니에게 복수를 하고 싶었던 죠지는 막상 도니의 얼굴을 맞닥뜨리자 자신이 사실 과거에서 벗어나 자유로워지고 싶었음을 바라고 있었다고 느낀다. 그러던 어느날 도니와 죠지는 인종간의 갈등으로 동료애를 느끼게 되고, 이로 인해 그들은 각자의 동료들로부터 따돌림과 질타를 받게 된다. 드디어 결전의 날, 도니와 오지는 살벌한 결투를 치르고 마지막 라운드에 이르러 둘 다 위험한 지경에 이른다. 보다 못한 죠지는 링 위로 올라가 이들의 결투를 몸으로 저지하는데…",2.612,/4mKbDppyNBwws5e8nH889E4Ejqb.jpg,[],[],2007-02-11,0.0,104.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,보이스 게임,False,5.7,13.0
21,,,,False,/nm5nC0vKRHSZZoQuhdmVuEML5kO.jpg,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 10770, 'name': 'TV 영화'}]",,15021.0,tt0430164,es,La habitación del niño,,8.617,/oj9dQ9BLYQFRiJpyd14M5fXfOxc.jpg,"[{'id': 2029, 'logo_path': None, 'name': 'Estudios Picasso', 'origin_country': 'ES'}, {'id': 3631, 'logo_path': None, 'name': 'Filmax', 'origin_country': 'ES'}, {'id': 7956, 'logo_path': None, 'name': 'Castelao Productions', 'origin_country': 'ES'}, {'id': 1182, 'logo_path': '/bkgwJWvqqLuzsXV2Qv3Mg3wfcNZ.png', 'name': 'Telecinco Cinema', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2006-11-04,0.0,80.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,La habitación del niño,False,6.6,111.0
22,,,,False,/uEhsdVsEg7yrgtQl7jBDjlno6pP.jpg,,0.0,"[{'id': 35, 'name': '코미디'}]",,15022.0,tt0407732,en,Dirty Deeds,,8.75,/fw9FRxhBftqehUVBCvsXwNQnPsw.jpg,"[{'id': 21024, 'logo_path': None, 'name': 'Green Diamond Entertainment', 'origin_country': ''}, {'id': 21025, 'logo_path': None, 'name': 'Ten Deeds', 'origin_country': ''}, {'id': 21026, 'logo_path': None, 'name': 'Bill Civitella/Todd Zeile Production', 'origin_country': ''}, {'id': 2374, 'logo_path': None, 'name': 'Thats Hollywood', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-08-26,0.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dirty Deeds,False,5.7,83.0
23,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]",,15023.0,tt0469519,en,Park,,4.296,/qIRAQBwP3CZOE58rsjh3RofSvS8.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-02-09,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Park,False,4.7,16.0
24,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,15025.0,tt1063692,de,Projekt Gold,,0.847,,"[{'id': 2051, 'logo_path': None, 'name': 'Kinowelt Filmproduktion', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2007-07-30,0.0,106.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Projekt Gold,False,6.2,5.0
26,,,,False,/kVU8aXUODqdcNs6xS2SgBv61jaz.jpg,"{'id': 280562, 'name': '가이버 시리즈', 'poster_path': '/3pOQLrVQ3acrAT0yi9vHYD7mglX.jpg', 'backdrop_path': '/ksJkswAmkOYCuS3XqLzWtQzI1rI.jpg'}",3000000.0,"[{'id': 28, 'name': '액션'}, {'id': 14, 'name': '판타지'}, {'id': 878, 'name': 'SF'}, {'id': 35, 'name': '코미디'}]",,15026.0,tt0101988,en,The Guyver,세상을 지배할 음모를 꾸미고 있는 조아노이드의 수장 발커스. 그는 세가와 박사가 만든 가이버 슈트를 손에 넣기 위해 리스커를 시켜 그를 살해합니다. 하지만 이미 조치를 취한 세가와 박사. 하지만 엉뚱하게도 가이버 슈트는 숀의 손에 넘어가죠. 그리고 우연히 양아치들에 의해 가이버 슈트를 착용한 숀. 이제 위기에 빠진 세가와 박사의 딸 미즈키를 조아노이드 무리로부터 구해내야 하는데...,8.058,/iDdcmfBmBYi7SiNgXkj5BVhRZzx.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 21437, 'logo_path': None, 'name': 'Imperial Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-03-18,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,가이버,False,5.7,113.0
27,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,False,/eujU251sLojr6pFlKScYj1T3amx.jpg,,26000000.0,"[{'id': 12, 'name': '모험'}, {'id': 10751, 'name': '가족'}, {'id': 878, 'name': 'SF'}, {'id': 53, 'name': '스릴러'}]",,15028.0,tt0157472,en,Clockstoppers,평범하고 화목한 가정에서 걱정 없이 자란 잭 깁스. 어느날 잭은 아버지의 지하 연구실에 내려갔다가 모양새가 괜찮은 손목시계를 하나 발견한다. 도플러라는 제자가 연구를 부탁하면서 보낸 것을 깁스 박사가 실수로 떨어뜨린 것이다. 잭은 시계를 손목에 차고 나와 전학 온 여학생 프란체스카를 만난다. 그녀의 집에서 쓰레기통 치우는 일을 돕던 잭은 무심코 시계의 버튼을 누르고 그 순간 주변이 이상하게 변해버린다.이 시계가 주변의 모든 사물을 정지하게 만든다는 것을 알아낸 잭과 프란체스카는 다양한 곳에서 이 현상을 실험하며 짜릿한 흥분을 느낀다. 그 사이 서먹했던 둘 사이도 한층 가까워지고 잭은 더 이상 바랄 것이 없다. 그러나 하이퍼타임이라 부르는 이 시계의 능력을 아는 것은 두 사람뿐만 아니다. 그동안 비밀리에 하이퍼타임을 연구했던 도플러와 그를 조종한 악당 게이츠는 잭이 가진 시계를 되찾기 위해 갖은 수를 동원한다.,12.894,/uarqnArXNeLo1ezPwhMddy3KTMB.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 2348, 'logo_path': '/m31fQvZJuUvAgxoqTiCGYFBfZYe.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 11533, 'logo_path': '/tWM9pmzVYxok4GbQIttxdcml1yT.png', 'name': 'Valhalla Motion Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-03-17,38793283.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,타임머신: 클락스토퍼,False,5.2,220.0
29,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]",,15029.0,tt0092210,en,The Whoopee Boys,,3.451,/f96mzN2TaS5NKBkkIDXjdPbUcY.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-08-22,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Whoopee Boys,False,5.2,5.0
30,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}]",,15030.0,tt0460766,en,Deep Water,,4.612,/jcHJ3R1gasJh927n0bRKFwBDHRo.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2006-12-15,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Deep Water,False,7.3,48.0
31,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,15031.0,tt0181322,en,The Breaks,,2.568,/ltVbElcE61QbhiC1wd52WGqwy0Q.jpg,[],[],1999-02-26,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Breaks,False,6.1,12.0
32,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,15033.0,tt0902270,en,Constantine's Sword,,2.018,/4eJiXgbL14DIyYhYPD7WdVNlzzf.jpg,[],[],2008-04-18,0.0,93.0,[],Released,,Constantine's Sword,False,5.6,7.0
34,,,,False,/t9OtgSIPBCXdAmt8PRwmhNxDuxF.jpg,"{'id': 160952, 'name': 'Caméra Café', 'poster_path': '/sdS9ZgghEyUFyJ2VRgQBJOm6UQs.jpg', 'backdrop_path': '/n4XekL9KjeUg7PXOjPRXGhmcR8m.jpg'}",0.0,"[{'id': 35, 'name': '코미디'}]",http://www.le-seminaire-camera-cafe-le-film.com/,15034.0,tt1353040,fr,Le séminaire Caméra Café,,2.564,/srhRukbSLE6qaeCAayHbS8ltMyK.jpg,"[{'id': 3011, 'logo_path': None, 'name': 'TFM Distribution', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2009-02-11,0.0,94.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Le séminaire Caméra Café,False,4.9,38.0
