,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,False,/reOdKBPXT9TpwyYnGGyKxG3jXe6.jpg,[18],306819,en,The Danish Girl,"1926년 덴마크 코펜하겐. 풍경화 화가로서 명성을 떨치던 에이나르 베게너(에디 레드메인)와 야심 찬 초상화 화가인 아내 게르다(알리시아 비칸데르)는 누구보다 서로를 아끼고 사랑하는 부부이자 서로에게 예술적 영감을 주는 파트너이다.  어느 날, 게르다의 아름다운 발레리나 모델 울라(엠버 허드)가 자리를 비우게 되자 게르다는 에이나르에게 대역을 부탁한다. 드레스를 입고 캔버스 앞에 선 에이나르는 이제까지 한번도 느껴본 적 없었던 감정의 소용돌이 속에서 또 다른 자신의 모습을 마주한다.  그날 이후, 영원할 것 같던 두 사람의 사랑이 조금씩 어긋나기 시작하고, 그는 모든 것을 송두리째 바꿀 선택의 기로에 서게 되는데…",18.308,/zXH1SQOKmDLxkOmy9PMtoIZVDf2.jpg,2015-01-01,대니쉬 걸,False,7.6,5019
1,False,/x3eG6tbATEyciH3P0mBnLlOUsIg.jpg,[35],315319,it,Si accettano miracoli,,5.569,/bvzZ34pViFAZs7lGaGuSHwC0Pt1.jpg,2015-01-02,Si accettano miracoli,False,5.9,378
2,False,/hv2p5P1BHspl8q92jez0jJgdZHD.jpg,[35],261461,pt,Loucas pra Casar,,5.577,/a85dJjBuHVmWTByJYml525i5U4l.jpg,2015-01-08,Loucas pra Casar,False,6.4,146
3,False,/q7kBsFS4MHv5OxkcZa4aGIuNM2s.jpg,"[28, 12, 14]",297291,en,The Scorpion King 4: Quest for Power,"‘미이라’ 제작진이 선보이는 스콜피온킹의 후속작. 노바니아 왕의 암살 후 전설의 스콜피온 킹 마테유스에게 이 누명이 씌워지고, 이제 그는 왕국의 군대에 맞서 싸워야 한다. 마테유스(빅터 웹스터)와 얼마 남지 않은 그의 측근인 묘령의 여인과 그녀의 ‘아버지’만이 신비한 고대 절대 권력을 차지하려는 사악한 후계자를 막을 유일한 희망. 루 페리그노(인크레더블 헐크), 로이 ‘빅 컨츄리’ 넬슨, 호이스 그레이시, 돈 윌슨 등 올스타 파이터 총출동",13.289,/5GISNwtHWbmYJdbFHMpLoaotYhL.jpg,2015-01-09,더 스콜피온 킹: 더 로스트 스론,False,5.1,148
4,False,/ZofA7NdunuGOa5ltJh3oQtwu91.jpg,"[16, 878, 28]",296917,ja,劇場版 サイコパス,"모든 범죄가 예측 가능해진 미래! 시스템의 지배가 세상을 위협한다! 개인의 범죄성향이 측정 가능해진 미래세계, 인간의 심리 경향을 분석해 이들을 실시간으로 감시하고 제어하는 시빌라 시스템에 의해 범죄가 관리되는 가운데 일본 정부는 마침내 타국에까지 이 시스템을 수출하기에 이른다. 장기간 내전 상태에 있던 SEAUn(동남아시아 연합)의 의장 ‘츄안 한’은 수도인 샴발라플로트에 시빌라 시스템을 도입하고, 때마침 밀입국 무장단체에 의한..",23.785,/ke77em9F3eE2naqXFkBgS96BbIb.jpg,2015-01-09,사이코패스 극장판,False,7.1,151
5,False,/sMEni1oAuBlToW53M3xOjntF1LO.jpg,"[80, 53, 28]",201088,en,Blackhat,"희대의 해킹 테러가 발생했다. 정치적, 금전적 요구도 없기에 사건의 윤곽조차 잡히지 않는 상황. 이에 복역 중인 천재 해커가 형량 거래를 대가로 미·중 공조 수사에 협조한다. 서서히 드러나는 사건의 실체. 하지만 이제 막 시작일 뿐.",40.656,/6KGxFPcGcyYnN4ct96nmYoabLZ6.jpg,2015-01-13,블랙코드,False,5.4,1606
6,False,/4bxaawP1lwqHo6QE1M3CzCutqTX.jpg,[18],321507,fr,L'emprise,,5.289,/u2NRqCvJnesF6bJMqZZ3Wsz7XfO.jpg,2015-01-14,L'emprise,False,7.8,142
7,False,/fGVU8i7hYFgrYO8BzRQIOogKNcg.jpg,"[53, 80, 28]",265208,en,Wild Card,"라스베거스의 비밀 경호원 닉은 카드 한 장만으로도 상대방에게 치명타를 입히는 일명 인간 무기이다. 은퇴 후 외국 땅으로 떠나 편히 살기 위한 계획을 향해 점점 더 가까워지고 있는 찰나, 갑자기 나타난 옛 연인 홀리의 부탁으로 그녀의 복수를 대신하게 된다. 하지만 알고 보니 상대는 악명 높은 라스베가스의 특급 골칫덩어리! 닉은 마지막으로 자신의 전 재산을 건 최후의 도박을 벌이는데...",56.082,/9QqjJZUBVO1qBuCb1GrxbncQJ8L.jpg,2015-01-14,와일드 카드,False,5.6,1394
8,False,/jI8vocXQ33hREeTIPuiQ5VSaP4G.jpg,"[18, 53]",317144,en,Cyberbully,,7.725,/6lvhMYaG0XkLrgJFYT9VYdQ7zz7.jpg,2015-01-15,사이버불리,False,6.4,195
9,False,/xXDLc0BPwiJeHBT8YlvGodxhaEh.jpg,"[28, 80, 18]",290764,en,Tracers,"자신의 전 재산인 자전거로 퀵 배달을 하는 캠(테일러 로트너). 배달 도중 자동차 사이를 자유롭게 넘나드는 소녀 니키를 발견하고 그녀에게 첫눈에 반한다. 어느 날, 다시 니키를 만나게 된 캠은 그녀가 맨몸 하나로 뛰고 오르고 점프하며 건물 사이를 날아오르는 익스트림 스포츠 '파쿠르'를 배우고 있다는 것을 알게 되고, 그녀의 팀에 속하게 된다.  그러나 그가 속한 파쿠르 팀이 어두운 범죄 조직과 연관되어 있다는 사실을 눈치채지 못한 캠은  의도치 않게 범죄에 휘말리게 되고, 자신과 니키의 목숨이 위험에 처하게 되는데…",43.841,/dhLK8uM2wAthnJw1pz2Cu8w5aXQ.jpg,2015-01-15,트레이서,False,6.1,938
10,False,/uiQbzznBiMoBeFneEYFHKYm6WA9.jpg,[18],283698,en,Hungry Hearts,"뉴욕의 한 차이나 레스토랑, 두 사람이 겨우 들어가는 좁디 좁은 화장실. 꼼짝없이 함께 갇혀버린 미국 남자 주드와 이탈리아 여자 미나는 강렬한 첫만남 이후 사랑에 빠진다. 뉴욕의 아파트에서 결혼 생활을 시작한 주드와 미나는 곧 아이를 낳는다. 하지만 서로 다른 사랑 방식으로 단 하나뿐인 가족을 잃을 수 있는 절체절명의 위기에 처하게 되는데…",6.233,/trRdow0hzqvH6f1AMbnpZ5ubPa8.jpg,2015-01-15,헝그리 하트,False,6.7,147
11,False,/qK6uDoIFsir4tn8YIvlkigmD1v9.jpg,"[53, 878, 28, 12]",307663,en,Vice,"법도 규칙도 책임도 없는 도시 ‘바이스’. 이곳에서 사람들은 폭력, 살인, 강간 등 현실에선 불법인 광기를 분출한다. ‘바이스’에서 고객들의 욕망을 충족 시켜주는 건 인간의 유전자를 복제한 인공 지능 로봇으로 이들은 자신이 로봇이란 사실을 모른다. 그리고 이를 철저하게 통제하고 관리하는 건 냉혹한 경영자 ‘줄리안’(브루스 윌리스)이다.  어느 날, 로봇 중 하나인 ‘켈리’가 시스템의 오류로 모든 기억이 되살아 낸 채 ‘바이스’를 탈출한다.  이를 막으려는 ‘줄리안’과 ‘바이스’때문에 현실로 범죄가 이어진다고 비난하던 형사 ‘로이’(토마스 제인)가  이상한 낌새를 알아채고 ‘켈리’를 추격하기 시작한다.  그리고 ‘켈리’와 ‘로이’는 점차 믿을 수 없는 충격적 사실들과 마주하게 되는데…",16.339,/vn8akeiW9Ex4bilkMK9gVWSnCqO.jpg,2015-01-16,바이스: 범죄도시,False,4.3,447
12,False,/uqOuJ50EtTj7kkDIXP8LCg7G45D.jpg,"[18, 878]",264660,en,Ex Machina,유능한 프로그래머 칼렙은 치열한 경쟁 끝에 인공지능 분야의 천재 개발자 네이든의 새로운 프로젝트에 참여하게 된다. 외부엔 알려지지 않은 그의 비밀 연구소로 초대받은 칼렙은 그 곳에서 네이든이 창조한 매혹적인 A.I. 에이바를 만나게 된다. 그녀의 인격과 감정이 진짜인지 아니면 프로그래밍 된 것인 지를 밝히는 테스트를 진행하지만. 점점 에이바도 그녀의 창조자 네이든도 그리고 자신의 존재조차 믿을 수 없게 되고 모든 것을 의심하게 되는데…,23.643,/a3tuxUHT64cl4gPqWbtsLyKdzJS.jpg,2015-01-16,엑스 마키나,False,7.6,10723
13,False,/kDETwWb9i77EhtYfxxe5WE4tu1Q.jpg,[18],264337,en,Spare Parts,,8.716,/qTxrc3wSriMlDNUgzbEwfoJo6fv.jpg,2015-01-16,Spare Parts,False,7.2,150
14,False,/7oX9Sk51Bd7efCzkQ92INHTLx3r.jpg,[35],252838,en,The Wedding Ringer,결혼식을 앞둔 더그 해리스(조시 개드)는 친구들에게 들러리를 부탁하지만 전부 거절을 당한다. 예비신부 그레첸의 닦달에 다급해진 그는 얼떨결에 ‘빅 밋첨’이라는 가상의 친구를 꾸며내 위기를 모면한다. 더그가 안쓰러운 웨딩 플래너는 들러리 서비스를 제공하는 지미 칼라한(케빈 하트)을 소개시켜준다. 지미는 신랑에 대한 자신의 거짓 찬사에 신부가 행복해하는 모습을 보고는 선의의 결혼 사기극을 시작했던 인물. 더그는 잦은 이사 때문에 친..,29.424,/ciR2suRkfJen9lQvfz22lgCj7g7.jpg,2015-01-16,웨딩 링어,False,6.5,1300
15,False,/mUDwzbPnSUxoEysYaJZkmdA29qR.jpg,"[53, 27]",226458,en,Exeter,,7.016,/AwhFI88HW2BE62E6kEsTGPliZKB.jpg,2015-01-16,Exeter,False,4.6,153
16,False,/rjK7JGPe7CbhwjfNLx6DQgRaN2L.jpg,"[18, 36, 10770]",316715,en,The Eichmann Show,"1961년 4월 11일, 예루살렘의 한 뜨거운 열기의 스튜디오 갤러리에 전 세계의 이목이 집중되고 있다.  6백만 유대인의 추방과 학살을 주도한 나치전범 ‘아돌프 아이히만’의 재판이  37개 나라의 수백만 명에게 전달되는 세계 최초의 TV 생방송 이벤트가 있기 때문이다.  이러한 세기의 생방송을 위해 블랙리스트인 TV감독,  허위츠와 프로듀서인 프루트만이 모여 3개의 카메라를 설치하며,  아이히만에 대한 실체를 잡아내기 위해 철저한 준비를 가한다.  생방송까지 남은 시간은 단 3일!  그러나 이스라엘 정부의 생방송 촬영 허가를 받기란 쉽지 않고,  여러 방해 요인(?)들로 인하여 생방송 준비는 더 더욱 어려워지는데...  과연 허위츠와 프루트만은 생방송이 진행되는 동안 아이히만의 진짜 얼굴을 잡아낼 것인가?",6.543,/v3LnQhfuBYjvVFIlkhsXue3QJVM.jpg,2015-01-20,아이히만 쇼,False,6.7,151
17,False,/fru1PPGKkkc5RX727tFOKcgoNuq.jpg,[27],299551,en,The Atticus Institute,"1976년 펜실베니아의 한 초능력 연구소에서 일어났던 실화를 다루고 있다. 닥터 웨스트는 특별한 능력에 대한 정확한 기록을 목적으로 연구를 시작하며, 구소련이 가지고 있었던 초능력 소녀 니나쿨라기나를 모델로 하여 제 2의 니나쿨라기나를 찾기 시작한다.하지만, 모인 사람들은 대부분 거짓으로 초능력 흉내를 내던 이들이었고 이들로 인해 연구소의 신뢰도에 엄청난 타격을 입는다.이때 쥬디스가 그들을 찾아오게 되고 닥터 웨스트는 그녀의 특별한 능력을 알아보게 된다. 그러던 중  정부가 그들의 연구에 개입 해 오면서 웨스트는 사업을 포기하게 되고, 정부가 사업을 인수하게 되면서 그녀를 무기로 만들려고 하는데...",12.763,/43dvapnp9DvDvc8JbLCdq63h3zq.jpg,2015-01-20,디 아티쿠스 인스티튜트,False,5.6,245
18,False,/zZ0rWhPEGQkY24q6MCgI7HZBNwe.jpg,"[35, 12]",210860,en,Mortdecai,"사기도 예술이다! 천재 사기꾼 ‘모데카이’가 전세계를 속인다!  전세계 미술 수집가들이 노리는 꿈의 작품,  세상에 단 한번도 공개된 적 없는 고야의 명작 ‘웰링턴의 공작부인’이 복원 도중 감쪽같이 사라진다! 예술작품 딜러이자 미술광인 ‘모데카이’(조니 뎁)는 한때 잘 나가는 영국 귀족이었으나 현재는 재정난으로 파산 직전에 대저택마저 잃을 위기에 놓여있다. 때마침 그의 대학동창이자 MI5 요원 ‘마트랜드’(이완 맥그리거)로부터 복원가를 죽인 범인과 사라진 그림을 찾아오라는 제안을 받는다.  모데카이는 그의 충성스런 하인 ‘조크’와 그림의 행적을 따라가던 중 그 속에 나치의 비밀 계좌번호가 숨겨져 있음을 알게 되고, 때문에 러시아 집권층은 물론 이슬람 테러리스트, 중국 마피아, 예술품 밀매업자, 미국 최고의 억만장자까지 쫓고 쫓기는 추격전이 벌어진다. 하지만 의외의 인물인 모데카이의 부인 ‘조한나’(기네스 팰트로)가 이 모든 사건의 열쇠를 쥐고 은밀하게 움직이기 시작하는데…  전설의 그림을 차지하기 위한 기상천외한 한탕이 시작된다!",22.026,/iEDXlACJ56bjJZ1Hu9hWCbOeVrq.jpg,2015-01-21,모데카이,False,5.5,2249
19,False,/siOl3jx0jwkP7GPoeLEa8zONtxZ.jpg,"[35, 10749]",320302,it,Sei mai stata sulla luna?,"국제적 패션 잡지사에서 일하는 서른 살의 줄리아는 오픈카를 몰며 제트기로 밀라노와 파리를 오가는 삶을 산다. 시골 농부 렌조와 사랑에 빠지기 전까지는 부족함이 없다고 믿고 있었다. 줄리아는 자신의 삶에서 진정한 사랑이 빠졌다는 것을 알게 되고, 행복이 멀어지려 할 때 어떻게 해야 하는지 모른다.",4.789,/fWRLpKGReqctrIBv2KGDciTryFW.jpg,2015-01-22,달에 가 본적이 있나요,False,5.7,226
