,success,status_code,status_message,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
21,,,,False,/77BEVy3CnUKfFk0EbQluc4YoJa0.jpg,,0.0,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}]",,780021.0,tt3917916,en,Stray Dogs,,0.6,/aREV9OLAKFSaHXlr69i3Djc5Hfu.jpg,[],[],2014-12-13,0.0,25.0,[],Released,,Stray Dogs,False,0.0,0.0
22,,,,False,,,0.0,[],,780022.0,tt5424572,en,Tycho,,0.6,,[],[],,0.0,0.0,[],Released,,Tycho,False,0.0,0.0
23,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,780023.0,tt13729100,nl,Van der Laan & Woe: Pesetas,,0.646,/7Go6J4d7giSBwUi1uLcEoMsTuBr.jpg,"[{'id': 100462, 'logo_path': '/24dhPKt8sDtfWfNs1rsVtskOwZZ.png', 'name': 'BNNVARA', 'origin_country': 'NL'}, {'id': 150148, 'logo_path': None, 'name': 'Geen Familie', 'origin_country': ''}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2018-01-29,0.0,0.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Van der Laan & Woe: Pesetas,False,0.0,0.0
24,,,,False,/fHbpwzf4UXZNrpeYwhD9jvRiMoi.jpg,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]",,780024.0,tt9304212,sv,Pinnen,,0.613,/rG7Bh0bbbKkj8ftQrKlA02n0u3E.jpg,[],"[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2019-10-24,0.0,11.0,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Pinnen,False,0.0,0.0
25,,,,False,,,0.0,"[{'id': 10751, 'name': '가족'}]",,780025.0,,de,Pepino - Das kleine Wunder,,0.6,/rAw8cu1qJSUILiRBjZzB0soX6X1.jpg,[],[],,0.0,0.0,[],Released,,Pepino - Das kleine Wunder,False,0.0,0.0
26,,,,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}, {'id': 36, 'name': '역사'}]",,780026.0,tt13706200,en,My Friend Liberty,,0.6,/z3hDSH5lYZWVGhGP5FEIDedlATJ.jpg,"[{'id': 146339, 'logo_path': None, 'name': 'Illustrious Entertainment', 'origin_country': ''}]",[],1986-06-25,0.0,21.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,My Friend Liberty,False,6.0,1.0
27,,,,False,/lga508CtRQo0R7D1z3fQ6Vt2DYj.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,780027.0,tt6169970,he,חוץ,,0.6,/AawrCZfIJnYD2lRdEUrZmcmrNNY.jpg,"[{'id': 118367, 'logo_path': None, 'name': 'Sapir College', 'origin_country': ''}, {'id': 24477, 'logo_path': None, 'name': 'Rabinovich Film Fund Cinema Project', 'origin_country': 'IL'}, {'id': 33249, 'logo_path': None, 'name': 'Israel Film Council', 'origin_country': ''}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2016-06-01,0.0,19.0,"[{'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,,חוץ,False,0.0,0.0
28,,,,False,,,0.0,[],,780028.0,,de,Die Schöne und das Biest,,0.6,/vFefL6okzWxAZcyz0hl9FOtos5U.jpg,[],[],,0.0,0.0,[],Released,,Die Schöne und das Biest,False,0.0,0.0
29,,,,False,,,0.0,"[{'id': 10751, 'name': '가족'}]",,780029.0,,de,Der kleine Muck,,0.6,/bj6xDwaG5ykUIVHFle4BP4AhfPq.jpg,[],[],1974-12-15,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Der kleine Muck,False,0.0,0.0
30,,,,False,,,0.0,"[{'id': 28, 'name': '액션'}]",,780030.0,tt0367640,tl,Dayo,,0.6,/uvjVpAC9F4x8GhwLs9ESyVGOgR2.jpg,"[{'id': 64508, 'logo_path': None, 'name': 'Maverick Films', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2003-05-21,0.0,103.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Dayo,False,0.0,0.0
31,,,,False,,,0.0,"[{'id': 10751, 'name': '가족'}]",,780031.0,,de,Augsburger Puppenkiste - Abdallah und sein Esel,,0.6,/wOcOtbXrYo0rrZzgNzWjDir2g2Q.jpg,[],[],1984-12-21,0.0,0.0,[],Released,,Augsburger Puppenkiste - Abdallah und sein Esel,False,0.0,0.0
32,,,,False,/qF3sBMWRUFLbscsYJ4auztqnvJ5.jpg,,0.0,"[{'id': 10402, 'name': '음악'}]",,780032.0,,zh,英雄儿女——纪念中国人民志愿军抗美援朝出国作战70周年文艺晚会,,0.6,/z7czEKYoC8GwnM6b0Jwq9EYBINC.jpg,[],[],2020-10-24,0.0,0.0,[],Released,,英雄儿女——纪念中国人民志愿军抗美援朝出国作战70周年文艺晚会,False,0.0,0.0
33,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,780034.0,,nl,Katinka Polderman: Polderman Draagt een Steentje Bij,,0.6,/vgEyT89od0X2ZNdFEqoFeTKQLyN.jpg,"[{'id': 135158, 'logo_path': None, 'name': 'Bunker Theaterzaken', 'origin_country': ''}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2020-12-24,0.0,91.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Katinka Polderman: Polderman Draagt een Steentje Bij,False,0.0,0.0
35,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,True,,,0.0,[],,780036.0,tt0220323,en,Babylon,,0.6,/brw84O2WX3hIt38l76DA0eMSjXx.jpg,[],[],1999-08-10,0.0,0.0,[],Released,,Babylon,False,0.0,0.0
37,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,False,,,0.0,[],,780038.0,,en,"Sabaton - Live in Moscow, Russia 2020",,0.6,,[],[],,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Sabaton - Live in Moscow, Russia 2020",False,0.0,0.0
39,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,780040.0,,en,Sonata Artica  Live at Wacken  Open Air 2017,,0.6,,[],[],,0.0,0.0,[],Released,,Sonata Artica  Live at Wacken  Open Air 2017,True,0.0,0.0
41,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,780041.0,,ja,その男、東京につき,,0.6,/atX6zI2j17PH1AYLqNUTYQKYhaH.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2020-12-25,0.0,113.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,その男、東京につき,False,0.0,0.0
42,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]",,780042.0,,en,Once in a Blue Moon,,0.6,/vrcdjOL2cSGGD5G13nejrKaAgoQ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1935-05-10,0.0,67.0,[],Released,,Once in a Blue Moon,False,0.0,0.0
43,,,,True,,,0.0,[],,780043.0,tt1031648,de,Orgi Pörnchen 4 - Liebe auf den ersten Fick,,0.6,/ye0FVc9A8GuE8MFOT9Gwos9GOf.jpg,[],[],2006-11-17,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Orgi Pörnchen 4 - Liebe auf den ersten Fick,True,0.0,0.0
44,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,780045.0,,en,The Front Page,,0.6,/dMr4BqHfS1C9ZICJuCESrCjjexx.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1945-11-11,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Front Page,False,0.0,0.0
46,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,780046.0,tt13649306,sv,Utan er,,0.6,/33XsMasfj8nocVvVNvwOsDX0azT.jpg,[],"[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2020-01-26,0.0,13.0,"[{'english_name': 'Swahili', 'iso_639_1': 'sw', 'name': 'Kiswahili'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Utan er,False,0.0,0.0
47,,,,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,780047.0,,en,Max & Igor Cavalera Wacken Open Air 2017,,0.6,,[],[],,0.0,0.0,[],Released,,Max & Igor Cavalera Wacken Open Air 2017,True,0.0,0.0
48,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,780048.0,,en,The Front Page,,0.6,/FBrG3jHGBcCtiHcHCzcjFi3afD.jpg,[],[],1948-10-13,0.0,90.0,[],Released,,The Front Page,False,0.0,0.0
49,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]",,780049.0,,en,Miracle in the Rain,,0.6,/dDzzotPFPcmEOYaDPYG7i1h1KPr.jpg,[],[],1949-02-14,0.0,60.0,[],Released,,Miracle in the Rain,False,0.0,0.0
50,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 10402, 'name': '음악'}]",,780050.0,,pl,Na styku dwóch nieskończoności,,0.6,/nCFhRgaZ7HsyaFe0EILchiIyrsU.jpg,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2019-09-15,0.0,0.0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Na styku dwóch nieskończoności,False,0.0,0.0
51,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,780051.0,,en,The Twentieth Century,,0.6,/w2oiIMHgDtj5gNztmh9IMZng9o7.jpg,[],[],1949-11-17,0.0,60.0,[],Released,,The Twentieth Century,False,0.0,0.0
52,,,,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,780052.0,,en,Grave Digger Live At Wacken Open Air 2017,,0.6,,[],[],,0.0,0.0,[],Released,,Grave Digger Live At Wacken Open Air 2017,True,0.0,0.0
53,,,,False,,,0.0,[],,780053.0,,fr,"Jordanie, 2000 ans d'histoire",,0.6,/bFlPGG3JfmJ5DOfv0106KRh0LHJ.jpg,[],[],2014-08-11,0.0,0.0,[],Released,,"Jordanie, 2000 ans d'histoire",False,0.0,0.0
54,,,,False,/35eYB3wjO03pH4fdYEO06yDikjW.jpg,,0.0,"[{'id': 16, 'name': '애니메이션'}]",,780054.0,,es,Loop,,0.6,/7X2o7n8zSsWkGSrwqRLcNOO6HrL.jpg,"[{'id': 67412, 'logo_path': '/vgVqq5hunVs8GN5Je9d9rG7Q2NU.png', 'name': 'Movistar+', 'origin_country': 'ES'}, {'id': 94755, 'logo_path': None, 'name': 'Maniac Planet', 'origin_country': ''}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2020-12-22,0.0,0.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Loop,False,0.0,0.0
55,,,,False,/d0aZt1JmNL3CYPlQH1VgrCDx2DD.jpg,,0.0,"[{'id': 16, 'name': '애니메이션'}]",,780055.0,,de,Powerwolf - Wacken Open Air 2019,,0.6,/p2W5YFsNurcqXZohNHMBqUupLvN.jpg,[],[],,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Powerwolf - Wacken Open Air 2019,False,0.0,0.0
56,,,,False,/3GA7YDC8a3KyW900n0ht5lA64d7.jpg,,0.0,"[{'id': 16, 'name': '애니메이션'}]",,780056.0,,hu,Kippkopp a hóban,,0.6,/sC4mtIZozTVGGPsQmXYCk7XyjFx.jpg,[],[],,0.0,0.0,[],Released,,Kippkopp a hóban,False,0.0,0.0
57,,,,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,780057.0,,en,Sabaton – Rockstad Falun 2011,,0.6,,[],[],,0.0,0.0,[],Released,,Sabaton – Rockstad Falun 2011,True,0.0,0.0
58,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
59,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
60,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
61,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,True,/iFFc0IAfX385KfeXgtToNpoRXFb.jpg,,0.0,[],,780062.0,,pt,Reparo Completo,,0.6,/puM1yB51ZnC8GVYxCzWzZnxnsm3.jpg,"[{'id': 124594, 'logo_path': '/yzueQ7rjazwh0g4xei9qte7Gxtd.png', 'name': 'Sexy Hot', 'origin_country': 'BR'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2019-08-14,0.0,0.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Reparo Completo,False,0.0,0.0
63,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
64,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,780065.0,,pt,Invicto2,,7.157,/vnYsdv7fYywcSRQi9Ij9N8qpKE4.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2020-12-25,0.0,0.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Invicto2,False,0.0,0.0
66,,,,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,780066.0,,pl,Marek Biliński - Koncert w Filharmonii Szczecińskiej,,0.6,/mJn6aIIoYk5Z4GDOfm41lk4vPJJ.jpg,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2015-11-11,0.0,0.0,[],Released,,Marek Biliński - Koncert w Filharmonii Szczecińskiej,False,0.0,0.0
67,,,,False,,,0.0,[],,780067.0,,en,Metodo dei Loci,,0.6,/11gyIt2xU6Wicxcf4vxJLFvFsZq.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",2019-08-28,0.0,3.0,[],Released,,Metodo dei Loci,False,0.0,0.0
68,,,,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,780068.0,,en,Sabaton‎ - Heroes On Tour 2016 Open Air Wacken,,1.34,,[],[],,0.0,0.0,[],Released,,Sabaton‎ - Heroes On Tour 2016 Open Air Wacken,True,0.0,0.0
69,,,,False,/lDnI7MsV2CfWPR9KLxIpgc9OERg.jpg,,0.0,"[{'id': 10402, 'name': '음악'}]",,780069.0,,fr,Indochine : la dernière vague,,0.6,/pajvKdCnYyJ2yCDI2w52iJ7emKu.jpg,"[{'id': 146341, 'logo_path': None, 'name': 'KMS LIVE', 'origin_country': ''}, {'id': 122578, 'logo_path': '/vtWKk1J30fNXfgKsmWedarpaaVN.png', 'name': 'Sony Music Entertainment France', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2019-06-23,0.0,0.0,[],Released,,Indochine : la dernière vague,False,8.0,1.0
70,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,True,,,0.0,[],,780071.0,tt2147880,en,Big Boob Addicts,,0.6,/oyc4yMriBcnWeHxSEFSDFhIGltE.jpg,"[{'id': 6966, 'logo_path': '/q7DuuL87XhtUFhaYEotjrBM6lsi.png', 'name': 'Third Degree Films', 'origin_country': 'US'}]",[],2011-02-08,0.0,180.0,[],Released,,Big Boob Addicts,False,0.0,0.0
72,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,780073.0,tt0262576,es,Luis y Virginia,,0.6,,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",1982-09-16,0.0,0.0,[],Released,,Luis y Virginia,False,0.0,0.0
74,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,780074.0,,de,Leninopad,,0.6,/8Lf8HPpqyXj9MsWHb4S1c1lVEH2.jpg,[],"[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'UA', 'name': 'Ukraine'}]",2018-01-26,0.0,22.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Leninopad,False,0.0,0.0
75,,,,False,/wYSurrMys9cIb7DzymKe0LVhPjf.jpg,,0.0,[],,780075.0,,fr,Extra Terrien,,0.6,/err1WoziKFBqYvSFHptPFAKwzbE.jpg,"[{'id': 34935, 'logo_path': '/4JDPygYD7c8ZKXyD5zj9U1j3IvM.png', 'name': 'La Femis', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",,0.0,0.0,[],Released,,Extra Terrien,False,0.0,0.0
76,,,,False,,,0.0,[],,780076.0,,en,age: M→F,,0.6,/yFwMZflrETVPmcEj5HMbQwltfFN.jpg,[],[],1978-01-01,0.0,31.0,[],Released,,age: M→F,False,0.0,0.0
77,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,780077.0,tt5041386,ja,塀の中の神様,,0.6,/2kh5mmoYbDSZCcoiRam2NEmniLL.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2016-04-01,0.0,105.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,塀の中の神様,False,0.0,0.0
78,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,780078.0,,fr,Adieu Carteret,,0.6,,"[{'id': 134732, 'logo_path': None, 'name': 'SMAC Productions', 'origin_country': ''}]",[],,0.0,0.0,[],Released,,Adieu Carteret,False,0.0,0.0
79,,,,True,,,0.0,[],,780079.0,,en,Big Butt Smash Down 4,,0.6,/kzdentxC1LWcg8jSAqzizMY1qqN.jpg,"[{'id': 67386, 'logo_path': None, 'name': 'Evasive Angles', 'origin_country': ''}]",[],2005-07-19,0.0,146.0,[],Released,,Big Butt Smash Down 4,False,0.0,0.0
80,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,780080.0,,ja,痛くない死に方,,0.6,/6fIfR3E8BqtLqeNJFQ4L5dAjtFc.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2020-07-25,0.0,111.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,痛くない死に方,False,0.0,0.0
81,,,,False,/xe4wVevsNNjB8tArxIk11v8G5lR.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,780081.0,,fr,Presque Paire,,0.6,/2EV4NcfElPD23wTFl5J7imiysxy.jpg,"[{'id': 100629, 'logo_path': '/nfubKtwnQg9Z2MWYlbvO4xJHffV.png', 'name': 'Antipod Productions', 'origin_country': 'FR'}]",[],,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Post Production,,Presque Paire,False,0.0,0.0
82,,,,False,,,0.0,[],,780082.0,,en,Ser o Parecer - The Global Virtual Union,,0.6,,[],[],,0.0,95.0,[],Released,,Ser o Parecer - The Global Virtual Union,False,0.0,0.0
83,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]",,780083.0,,en,The Front Page,,0.6,/8BqBES89nDs2QDnV07DPC6SVR3X.jpg,[],[],1950-06-08,0.0,540.0,[],Released,,The Front Page,False,0.0,0.0
84,,,,False,,,23.0,[],,780084.0,,es,Mi sueño londinense,,0.6,,[],[],,27.0,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mi sueño londinense,False,0.0,0.0
85,,,,False,,,0.0,"[{'id': 12, 'name': '모험'}]",,780085.0,tt2130259,en,The Great Scout Adventure,,0.6,/7brnd9Dpbyy6dznSxEHS1VGwBmb.jpg,"[{'id': 130289, 'logo_path': None, 'name': 'Sterling Productions', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-10-29,0.0,47.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Great Scout Adventure,True,6.0,1.0
86,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,780087.0,tt13710794,pt,Murilo Couto,,1.4,/fD0YRXfB422Alg2femTom33DUxK.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2020-12-24,0.0,0.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Murilo Couto,False,5.5,1.0
88,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,780088.0,tt2035562,ja,MADE IN JAPAN～こらッ！,,0.6,/dUBnw8A3Xa15076tHUKDVQnf9y9.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-10-01,0.0,84.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,MADE IN JAPAN～こらッ！,False,0.0,0.0
89,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,780089.0,,en,Concerning a Woman of Sin,,0.6,/cepVW2zNnY0IvHq5cn3NsyY27eI.jpg,[],[],1949-03-24,0.0,30.0,[],Released,,Concerning a Woman of Sin,False,0.0,0.0
90,,,,False,,,0.0,[],,780090.0,,en,"Turning the Arm with a Movie Camera: Person, Landscape",,0.6,/jH6COLi3bxujJQqy3zHXx5BgpAo.jpg,[],[],1972-01-14,0.0,11.0,[],Released,,"Turning the Arm with a Movie Camera: Person, Landscape",False,0.0,0.0
