,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,False,/vJ9D5uaOcQfeHrgPJSNjlyif3L3.jpg,[35],247218,it,Un boss in salotto,,4.714,/sV1UNglhaWbUiFJzayqJ4G6bGVy.jpg,2014-01-01,Un boss in salotto,False,6.0,453
1,False,/krsjIU8fiZRBLp6OakpI0PpiSSx.jpg,"[35, 10749]",241875,fr,Jamais le premier soir,,5.64,/9s9KkcUiYox7dD0YcRuESd9K5Yd.jpg,2014-01-01,Jamais le premier soir,False,5.1,247
2,False,/eAISoFMi29BVBKH1VRpne4mJ26K.jpg,"[27, 53]",227348,en,Paranormal Activity: The Marked Ones,"캘리포니아 옥스나드. 고등학교를 갓 졸업한 제시(앤드류 제이콥스)는 어느 날부턴가 이웃집에서 신음과 같은 섬뜩한 소리가 나는 것을 느낀다. 제시는 절친 헥터(조지 디아즈)와 함께 환기구를 통해 카메라 선을 연결하고 옆집을 엿본다. 제시는 동네 사람들이 마녀라 부르는 아나가 나체의 한 여인에게 이상한 의식을 행하고 있는 것을 본다. 며칠 후, 아나가 죽고 호기심이 발동한 제시와 헥터는 몰래 아나의 집에 숨어 들어간다. 아나의 집에 있는 악마를 상징하는 물건들과 자신의 사진을 발견한 제시. 그리고 그 날 이후 설명할 수 없는 일들이 제시의 주변에 일어난다. 제시의 행동은 과격해지고 점차 자신을 통제할 수 없게 되는데…",43.88,/4srdg5SoxREXha5kibwZBvsqNtV.jpg,2014-01-01,파라노말 액티비티: 더 마크드 원스,False,5.4,1117
3,False,/1htkRUQozHR1n5pD1yDhUXGV3xA.jpg,"[80, 18, 10749]",233470,en,Jamesy Boy,,7.462,/fJCMNxUnYfOmej5FhXSOeMX2jSD.jpg,2014-01-03,Jamesy Boy,False,6.5,106
4,False,/4y5Ek9mjzWuvz8Y5SVbrSwx0X2L.jpg,"[28, 35]",168530,en,Ride Along,말만 많고 믿음직하지 못한 교내 보안관 벤은 사랑하는 그의 여자친구 안젤라와 결혼을 하고 싶어하지만 그의 오빠 제임스는 그를 마음에 들어하지 않는다. 결국 벤은 제임스에게 잘 보여 결혼에 골인하기 위해 제임스를 쫓아다니게 되는데...,16.863,/ihKj5zsdkbm8FQ0IsOpAaaqPGX7.jpg,2014-01-07,라이드 어롱,False,6.2,1815
5,False,/7KMOBIAAjtz6VvJOADh0JOr7DZl.jpg,[18],245775,fr,Yves Saint Laurent,"크리스찬 디올의 갑작스런 사망 후, 이브 생 로랑은 21살이라는 어린 나이에 그를 뒤이을 수석 디자이너로 임명된다. 패션계의 모든 이목이 집중된 가운데 첫 컬렉션을 성공리에 치른 이브는 평생의 파트너가 될 피에르 베르제를 만나게 된다. 그 후 두 사람은 함께 이브 생 로랑의 이름을 내세운 개인 브랜드를 설립하고 이브는 발표하는 컬렉션마다 센세이션을 일으키며 세계적인 디자이너로 발돋움한다. 하지만 이브가 모델, 동료 디자이너들과 어울려 방탕한 생활에 빠지면서 베르제와의 갈등은 깊어지고 조울증도 더욱 악화가 되는데...",13.922,/lwtnx5DP6LaF9uJhbL3K3BZ5DiS.jpg,2014-01-08,이브 생 로랑,False,6.7,689
6,False,/6VliITlEizx1Dm3KFroYYJmLuRm.jpg,[18],244063,nl,Jongens,"매일 훈련에 열심히인 교내 육상선수 시거는 챔피언쉽 대회를 앞두고 만들어진 육상팀에서  자유로운 영혼을 가진 매력적인 마크를 만나게 된다. 여자친구 제시카를 만나도 자꾸만 떠오르는 마크 생각에 우정인지 사랑인지 혼란스러운 시거. 그런 속도 모르고 대담하고 솔직하게 자신의 감정을 표현 하는 마크. 급기야 시거는 그를 피하기 시작하고, 꿈꿔왔던 챔피언쉽 대회 전 날, 마크와 크게 다투고 아빠는 사고친 형 에디 때문에 대회에 오지 못하게 된다. 사랑도 우정도 그리고 가족도 지키고 싶고 꿈도 이루고 싶은 시거. 생애 처음 느끼는 감정들로 유독 이번 여름은 시거에게 벅차기만 하다.",10.666,/5Tl2zDhr1CzcEX5Vbez9Dpe1Ydq.jpg,2014-01-08,소년들,False,7.7,519
7,False,/22qysYEwRuULLU9Ep8IkxPFOUnR.jpg,[27],79316,en,Devil's Due,"화목한 가정에서 자란 잭(잭 길포드)과 가족에 대한 기억이 전혀 없는 사만다(앨리슨 밀러)는 갓 결혼한 신혼부부다. 도미니카공화국에서의 신혼여행 마지막 날 밤, 두 사람은 택시 기사의 안내로 지하 클럽의 파티에 갔다가 정신을 잃고는 다음날 숙소에서 깨어난다. 몇 달 뒤, 임신한 사만다는 신체적 변화와 함께 이상한 행동을 하게 된다. 사만다의 이해하지 못할 변화와 함께, 집 주변을 서성대는 낯선 남자들을 발견한 잭은 집안 곳곳에 카메라를 설치한다. 성찬식에서 사만다와 대면한 토마스 신부님이 피를 흘리며 쓰러지는 사건이 발생하자, 잭은 설치된 카메라를 재생해본다. 도미니카 공화국에서 촬영된 의식 장면에서 특이한 상징들을 본 뒤 토마스 신부님을 찾아간 잭은, 그 상징들이 적그리스도를 불러오기 위해 사용되고 있음을 알게 되는데…",22.261,/4Urk8rbiIif4gXt6MVC9r173Zrb.jpg,2014-01-08,데블스 듀,False,4.6,409
8,False,/fm9KdIzzIuCsa97ETyeMrT7zMQh.jpg,"[35, 10749]",249142,it,Sapore di te,,5.715,/lA3rYUiSDNsi6b9PDi5SVEOvtes.jpg,2014-01-09,Sapore di te,False,5.9,117
9,False,/sSN5agmiCE4NIuhWr2a58TRCz1t.jpg,[18],244088,it,Il capitale umano,"이탈리아 최고 상류층과 그 삶을 꿈꾸는 중산층이 한자리에 모인 날,  의문의 뺑소니 사고가 일어났다. 유일한 용의자는 상류층의 외아들 ‘마시’.  어떻게 해서든 상류층에 끼고 싶었던 중산층의 가장 ‘디노’는 ‘마시’를 도와줄 방법을 모색한다.  그 방법이 자신의 하나뿐인 딸 ‘세레나’에게 독이 되더라도 말이다.  과연, 돈으로 환산한 인간의 가치는 얼마일까?",9.333,/ghljpI3pIzRzRtkPqwRDg7gYQ48.jpg,2014-01-09,휴먼 캐피탈,False,7.5,762
