,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
12,False,/n0fW8Dz1lIjFMuHW3G532C8UQXJ.jpg,[35],571451,en,The Last Laugh,매니저 앨 하트는 은퇴 후 들어간 요양원에서 자신의 첫 번째 짝이었던 코미디언 버디 그린과 재회한다. 50년 전에 연예계를 떠난 버디에게 요양원을 벗어나 전국 순회공연을 하자고 제안하는 앨. 의기투합한 두 사람은 꿈의 무대로 복귀할 수 있을까.,12.465,/CSGJd80ajL7G7BIusniFi8XtFc.jpg,2019-01-11,버디와 함께 해피 엔딩,False,5.4,133
13,False,/S3EIcOUQYxgd3QzjOo2rZJ2MN8.jpg,"[28, 18, 10752]",554600,hi,Uri: The Surgical Strike,2016년 9월 인도령 카슈미르 우리(URI) 지역 근처에서 파키스탄의 무장단체 소행으로 추정되는 매복공격으로 19명의 인도군과 민간인이 죽고80명이 부상당하는 일이 발생한다. 이 영화는 무장단체 공격을 보복하는 인도 특수부대를 조명하며 역동적인 전투와 액션을 보여준다.,8.201,/xUfmFfFvZjQ38GD70qBKllh9IaZ.jpg,2019-01-11,스페셜포스: 써지컬 스트라이크,False,7.1,133
14,False,/bH5YHxnl703hLsGNuG5dSTTOwZJ.jpg,"[27, 14]",373226,es,Belzebuth,"사랑스러운 아들이 태어나고 행복할 줄만 알았던 엠마누엘 리터 경위는 신생아실에서 끔찍한 살인으로 아들을 잃고, 아내까지 세상을 뜨면서 힘든 삶을 살아간다. 그로부터 5년 후, 유치원에서 총기 난사 사건이 일어나고, 뒤이어 수영장에서도 살인 사건이 발생하자 미국에서 법의학 팀 소속 프랑크 요원이 파견돼 두 사람은 함께 사건을 조사하기 시작한다. 그리고 세 사건에 일정한 패턴과 함께 의문의 남성이 현장에 있었고, 한 아이가 죽음을 피했다는 사실을 알아내는데…",10.108,/3pOZqts8yqNNNk3IOgHlpl77HaU.jpg,2019-01-11,벨제부스,False,6.6,116
15,False,/2zKusjJZd8b2Cdk2C5K9dGFNWiJ.jpg,"[16, 28, 14, 18, 10749]",390634,ja,劇場版「Fate/stay night [Heaven’s Feel]」Ⅱ.lost butterfly,"10년 만에 후유키시에서 시작된 [성배전쟁]은 이 전쟁의 3대 가문인 마토 가문의 당주 마토 조켄의 참전으로 인하여 일그러지고, 뒤틀리고, 어긋나 버렸다. 마스터로서 싸움에 가담한 에미야 시로도 부상을 입고 서번트인 세이버마저 잃어버렸지만, 그는 마토 사쿠라를 지키기 위해 싸움에서 물러나지 않는다. 하지만 그녀 또한 마술사의 숙명에 사로잡히는데...",17.866,/jrwCvGKj2W2VkyMsyWKbzzx0kew.jpg,2019-01-12,페이트/스테이 나이트 [헤븐즈 필]: 제2장 로스트 버터플라이,False,6.7,150
16,False,/6XMByhD5H93RquXHnmcbrOogqUs.jpg,[99],575190,en,Fyre Fraud,,8.286,/jeeHE4gDErwulQ9UJjHeLAzV1TG.jpg,2019-01-14,Fyre Fraud,False,6.2,133
17,False,/11bRCQn6TvqUJxraI52kAQQNA72.jpg,"[99, 36]",569543,it,Io sono Mia,,5.381,/uAZMY2je5PSoLrjvMLBZanKGXca.jpg,2019-01-14,Io sono Mia,False,7.3,144
18,False,/s8BDGW5HrpsMkuBtxbq0FmmRoL8.jpg,"[36, 18]",510455,fr,L'Incroyable Histoire du facteur Cheval,,5.461,/ak7O0qEMzxPR73Ei3G9E90zooEw.jpg,2019-01-16,L'Incroyable Histoire du facteur Cheval,False,7.0,111
19,False,/jbR8Yu0UWd1aj3Hg9Bj57ekDiQs.jpg,"[28, 12, 14, 10751]",454294,en,The Kid Who Would Be King,"바위에 꽂힌 미스터리한 검을 발견한 ‘알렉스’(루이스 서키스). 득템의 기쁨도 잠시, 다크포스 풍기는 마법 존재들의 공격에서 가까스로 위기를 모면한다. 마법사 ‘멀린’(패트릭 스튜어트)은 ‘알렉스’가 미래를 구할 왕이 될 아이라 말하고, 레알 베프와 무늬만 친구였던 아이들을 모아 최악의 마녀 ‘모가나’(레베카 퍼거슨)와 싸워야 한다. 최 연 소 초딩 히어로의 탄생• 절대악에 맞서 세상을 구하라!",37.412,/aVdEWMzNfMWEjaRUpQr5w9bjRUX.jpg,2019-01-16,왕이 될 아이,False,6.1,541
20,False,/ngBFDOsx13sFXiMweDoL54XYknR.jpg,"[53, 18, 878]",450465,en,Glass,"틈틈이 도시의 수호자로 활약하며 지내던 데이빗은 납치범 케빈의 존재를 알게 된다. 두 사람은 서로의 비범한 능력을 알아보지만 대결을 마무리 짓기도 전에 엘리 스테이플 박사에 의해 정신병원에 수감된다. 병원에는 두 사람 외에 미스터 글래스도 입원해 있다. 엘리 박사는 이들을 자신이 슈퍼히어로라 믿는 과대망상 환자로 치부한다. 그 와중에 글래스는 자신만의 계획을 실행에 옮긴다. 불행한 히어로 데이빗과 상처 깊은 안티 히어로 케빈의 대결을 부추기고, 슈퍼히어로의 존재를 세상에 알리고자 한다. 그러면서 자신은 배후의 설계자이자 창조자로 남으려 한다.",57.187,/cbWKoXw5Q13BwahSQmvyJb59vNk.jpg,2019-01-16,글래스,False,6.7,6623
21,False,/jquGHtVrP4Q5toGf4sJm1O3sNis.jpg,[35],568240,it,L'agenzia dei bugiardi,,4.525,/a7oO21u9s0R4DVDtsDj80WJiN5o.jpg,2019-01-17,L'agenzia dei bugiardi,False,6.0,150
22,False,/xtj3EhrFHMrZCLTWH6LarEXAG8r.jpg,"[16, 10751, 18]",574074,en,Kitbull,,7.718,/mwKO3cZbxipgd9QAPboJVTDLPiN.jpg,2019-01-18,Kitbull,False,8.1,235
23,False,/rBnUusNA6FmypqjGmRo5dvgycqL.jpg,"[99, 10770]",567860,en,Fyre,"지상 최고의 음악 축제가 열린다! 기발하고 화려한 홍보로 기대를 모았던 파이어 페스티벌. 하지만 그림 같은 해변의 빌라도, 근사한 파티도, 모두 거짓에 불과했다.",10.711,/yMvmBL153wIhS8lRLrEgexYLeuD.jpg,2019-01-18,FYRE: 꿈의 축제에서 악몽의 사기극으로,False,6.9,730
24,False,/upM4qYUJH2lcjsNOxHULchUQnZc.jpg,"[16, 35]",532953,en,Purl,,5.938,/joXAnXkoR2v2LzB4vx33WCNba24.jpg,2019-01-18,Purl,False,6.7,190
25,False,/fFiCFGN2pZqOypQPXDHRi4G1ME0.jpg,"[16, 878]",532952,en,Smash and Grab,,5.247,/k2GXkBzNIPsgxIaz7cQY6IbPB0Q.jpg,2019-01-18,스매시 앤 그랩,False,6.7,100
26,False,/jEmib2xjkgWeSVhqKXKEkHWK14H.jpg,"[35, 10749]",512019,es,Gente que viene y bah,애인의 배신에 충격을 받고 직장까지 그만두게 된 여성이 고향에 돌아와 가족과 머물면서 새로운 사랑을 만나게 되는 이야기,7.458,/nHaZbu9rtmDheImnkKz1kLHM86I.jpg,2019-01-18,엄마가 그랬어,False,6.3,179
27,False,/j7n2zYUODG8ViBSq7VyXyGlwJfH.jpg,"[28, 53]",460321,en,Close,"하신 광업의 상속녀 조이를 보호 중인 샘. 경호 계약은 이미 끝났지만, 조이 곁을 떠나지 못한다. 무장 괴한들의 표적이 된 두 사람. 이들은 음모의 배후를 캐낼 수 있을까.",17.844,/4kjUGqPIv6kpxJUvjmeQX7nQpKd.jpg,2019-01-18,클로즈,False,5.8,660
28,False,/tirhxzSR6g1A9Iayo2lpYW4luUF.jpg,[878],433249,en,IO,어떻게든 지구를 되살려야 한다. 생명의 흔적을 찾으려고 홀로 분투하는 젊은 과학자. 그녀에게 마지막 비행선을 타고 죽음의 대지를 벗어나려는 남자가 찾아온다.,14.212,/utH781EwjzzXQC6fZUO3cw8L5Ht.jpg,2019-01-18,IO,False,4.8,1092
29,False,/vRIGYfTd6Sd6B1y8j5esfW4pXn2.jpg,"[36, 10770, 18]",536176,en,Brexit: The Uncivil War,2016년에 영국이 유럽연합을 탈퇴하게 만든 브렉시트를 배경으로 브렉시트의 강력한 지지자인 도미닉 커밍스를 중심으로 그리는 실화 드라마,8.095,/fKfYKQQMNARXOgyf5ieVeGWlNQU.jpg,2019-01-19,브렉시트: 치열한 전쟁,False,6.5,213
30,False,/rSGNonLiTSKUjT7HhQSqhpGFihs.jpg,"[28, 35, 80]",567646,ko,극한직업,"불철주야 달리고 구르지만 실적은 바닥, 급기야 해체 위기를 맞는 마약반!  더 이상 물러설 곳이 없는 팀의 맏형 고반장은 국제 범죄조직의 국내 마약 밀반입 정황을 포착하고 장형사, 마형사, 영호, 재훈까지 4명의 팀원들과 함께 잠복 수사에 나선다.  마약반은 24시간 감시를 위해 범죄조직의 아지트 앞 치킨집을 인수해 위장 창업을 하게 되고, 뜻밖의 절대미각을 지닌 마형사의 숨은 재능으로 치킨집은 일약 맛집으로 입소문이 나기 시작한다.  수사는 뒷전, 치킨장사로 눈코 뜰 새 없이 바빠진 마약반에게 어느 날 절호의 기회가 찾아오는데…",10.281,/jbHNkNydiZstlqhhBSvG19lm4NL.jpg,2019-01-23,극한직업,False,7.0,126
31,False,/yChXbkfXSFPx5mR416s6GYGGM5a.jpg,"[35, 18]",515818,fr,Yao,,8.995,/h57d4pTIN4sWhbKz1mcIkW4PPmp.jpg,2019-01-23,야오,False,6.5,209
32,False,/ArYKUZEubIWRtdbDUXJ24gu9TKD.jpg,"[53, 35, 27]",574284,en,Harpoon,"리처드는 생일을 맞아 개인 보트에서 친구 조나, 여자친구 사샤와 생일파티를 열기로 한다. 하지만 밤이 깊어갈수록 친구와 여자친구 사이에선 기묘한 기류가 흐르고 분위기는 점점 아슬아슬해져 간다. 그런데 그때! 갑자기 배가 표류하면서 세 사람의 목숨도, 관계도 파멸을 향해 치닫기 시작한다.",7.333,/4mR2E6o5UoFOYuylhLRn0tZ624F.jpg,2019-01-24,하푼: 딥 워터,False,6.3,111
33,False,/f2XX8QtuTPtmGery8a0oXk5OhAx.jpg,[99],566228,en,The Inventor: Out for Blood in Silicon Valley,하루 아침에 사라진 10조가치의 미국 의료장비제조업체인 '테라노스(Theranos)'와 창립자(사기꾼) 인 엘리자베스 홈즈(Elizabeth Holmes)에 대한 이야기,9.661,/u21ImPnHHX2SFgkdHIjwlpEwRux.jpg,2019-01-24,디 인벤터: 아웃 포 블러드 인 실리콘 벨리,False,7.2,141
34,False,/j3ijMwyhRoKpJafCf5jTQYesJJ8.jpg,[99],566221,pt,Democracia em Vertigem,"민주주의가 위기에 처한 시대, 그 위험을 경고하는 다큐멘터리. 《엘레나(Elena)》를 연출했던 페트라 코스타 감독은 정치적 사건들과 개인적 경험을 바탕으로 브라질 역사에서 가장 극적인 시기를 돌아본다. 감독은 이제껏 볼 수 없었던 내밀한 기록들을 바탕으로 전 대통령인 지우마 호세프와 룰라 다시우바 등 주요 정치 지도자들의 성장과 퇴장을 다루는 데 그치지 않는다. 감독 자신의 가족이 얽힌 정치와 업계의 과거사를 가감 없이 조명하면서 대립과 갈등만 남은 양극화된 사회를 깊이 있는 시선으로 응시한다.",8.072,/z2aPe57jyW0TPYLVBXb8T0yBFGQ.jpg,2019-01-24,위기의 민주주의: 룰라에서 탄핵까지,False,7.8,287
35,False,/wyp4QygcdDcLim2F9D3y4gxbW4g.jpg,[27],554739,en,The Final Wish,,17.177,/3lFQPOhOAg1gAQgFsXdfYfXFbI6.jpg,2019-01-24,더 파이널 위시,False,5.2,103
36,False,/ridcUDnFumpMB5AAsIvFafTSx5i.jpg,"[53, 9648, 18]",452832,en,Serenity,"서로의 사정을 속속들이 아는 낯선 섬에서 누구도 잡지 못한 전설의 참치 낚시에 집착하는 선장. 어느 날, 이혼한 전처가 찾아오고 천만 달러를 건 위험한 거래를 제안한다. 평온했던 섬사람들은 변하기 시작하고 그를 조여오는 사건들이 물밀 듯이 덮쳐오는데… 규칙을 낚는 순간 상상할 수 없는 게임이 시작된다!",20.141,/ryLgpeWPJ2ZwUF0oA0WBKOb73GJ.jpg,2019-01-24,세레니티,False,5.4,1231
37,False,/smsd8whMlYuIDvfGc63AZ5eTJHo.jpg,"[35, 18]",523172,en,Late Night,점점 떨어지는 시청률때문에 자리를 잃을 처지가 된 쇼호스트 캐서린. 작가들이 백인 남성뿐이라는 사실을 인식한 그녀는 새로 합류한 인도계 여성 작가 몰리와 함께 자신의 쇼를 다시 인기작으로 만들기 시작한다.,11.889,/xxwb5KBqS0SHsUcyLgWMk3vuVxY.jpg,2019-01-25,레이트 나이트,False,6.5,596
38,False,/lSCKo6QGJ88Gn3espNnvL87CinA.jpg,"[28, 80, 18]",483906,en,Polar,"최고의 청부 살인자 덩컨. 은퇴를 준비하던 그는 막대한 퇴직금을 눈앞에 두고 음모에 말려든다. 잔혹한 킬러 군단과의 대결, 마지막 살인 게임의 방아쇠가 당겨졌다.",28.451,/qOBEpKVLl8Q9CZScbOcRRVISezV.jpg,2019-01-25,폴라,False,6.3,1635
39,False,/kEY6RjklHdwJfg5Wxnu20aAc618.jpg,"[28, 35, 14, 878, 12]",302349,en,Iron Sky: The Coming Race,"2047년, 달 나치의 침략으로 멸망해버린 지구. 살아남은 마지막 인류는 달의 뒷면으로 이주해 살아간다. 하지만 인구 과잉에 물자 부족까지, 인간들이 살아가기엔 너무나 열악하다. 달에서 버틸 수 있는 시간도 얼마 남지 않은 상황에서 ‘오비’는 인류를 구할 단 하나의 방법이 지구에 있다는 사실을 알게 되는데…",13.19,/uAoRE4zoFfUDPLev1ksLRlgKEAk.jpg,2019-01-25,아이언 스카이2: 더 커밍 레이스,False,5.1,243
40,False,/8GXkzHTvuj3ftethkrqW330LJKz.jpg,"[10402, 99]",568300,ko,러브 유어셀프 인 서울,"2018년 8월 서울공연을 시작으로, 미주, 유럽, 아시아 등 20개 도시 41회 공연 규모로 열리는 'LOVE YOURSELF’ 투어. 현재 진행 중인 가장 핫한 콘서트를 담은 ‘러브 유어셀프 인 서울’은 미국 빌보드 200 1위에 빛나는 글로벌 그룹 방탄소년단 월드투어의 포문을 여는 서울 콘서트를 담아냈으며, 전 세계가 기다린 최고의 무대를 더욱 생동감 있게 느낄 수 있다.",13.384,/mjzzNjirQ5Oi7oYoy30Hwu0DiVo.jpg,2019-01-26,러브 유어셀프 인 서울,False,8.7,340
41,False,/lo4BllBfNgNUHHTohb218lNgaM3.jpg,[99],566222,en,The Great Hack,"2016년 대선 이후, 거대한 스캔들이 미국을 강타한다. 시민의 일거수일투족을 수집한 데이터 분석 회사. 그들은 누구를 위해, 누구와 함께 일했을까. 그 전말을 확인하라.",11.503,/uIrGgUzasEUA7v8uChRhUUFzLwE.jpg,2019-01-26,거대한 해킹,False,6.8,372
42,False,/mTD9KWZiIRaSgRq4g9re9yDndTN.jpg,"[27, 18, 9648, 53]",505423,en,Wounds,"바텐더 윌은 술집에 떨어진 휴대폰을 집으로 가져온다. 그 휴대폰에 저장된 끔찍한 사진, 윌에게 전송되는 불길한 메시지. 그날부터 악몽 같은 사건들이 이어진다.",16.41,/j1omoZD5ExFvjm1JM7n35UccXf9.jpg,2019-01-26,상처의 해석,False,3.9,601
43,False,/8kPozGb4BDrcWBSsGPrkULG2tP9.jpg,"[28, 12, 16, 35, 10751]",280217,en,The Lego Movie 2: The Second Part,"시스타 행성의 지멋대로 여왕의 지시로 듀플로 외계인들이 레고 마을을 침공한다. 어마무시 장군이 친구들을 납치하자 에밋은 우주로의 여행을 떠나는데… 에밋과 친구들의 대모험, 이번엔 우주다! 준비됐나요?",27.874,/if4POmDLhJX4Cgiddr1PudDhde8.jpg,2019-01-26,레고 무비 2,False,6.7,1554
44,False,/ir82hjPYepPfCxVD6ecX8ZMCXNj.jpg,[99],565312,en,Knock Down the House,알렉산드리아 오카시오-코르테스를 비롯한 네 명의 여성. 굳건한 신념과 강인한 의지로 미국 정치에 도전한다. 이들은 쟁쟁한 상대를 제치고 의회에 입성할 수 있을까.,8.869,/uAfixuZIFVbWIsWytzROJDY85D7.jpg,2019-01-27,세상을 바꾸는 여성들,False,7.4,129
45,False,/8S2tdATwEksYUxWCmsQsKfkIXrw.jpg,[18],510498,en,High Flying Bird,"문을 닫은 NBA 리그, 일할 데 없는 신인 선수. 그의 에이전트는 위기를 벗어날 대책을 세운다. 선수의 인생을 구하고 리그의 권력 구조를 뒤흔들 작전은 성공할 수 있을까.",14.775,/ccE21xixa1zhkGtWDr4n8ReOp40.jpg,2019-01-27,높이 나는 새,False,5.6,162
46,False,/de51GG0AQZj8dUm00aQUi4wisBr.jpg,"[27, 53]",463843,en,Sweetheart,"배가 난파되어 표류하다 해안가에서 깨어난 주인공. 함께 떠밀려온 남자는 곧 죽게되어 혼자가 되고 자신이 있는 곳이 무인도임을 알게 된다.생존을 위해 고군분투하는 나날이 이어지는 가운데 자신이 묻은 남자의 시체가 누군가에 의해 파헤쳐져 시체가 사라진 것을 목격하게 되고, 그 이후로 정체 모를 위협에 직면하게 되는데...",13.387,/xyPPBPkGbZxfS6UM4PjR5bnVfwR.jpg,2019-01-28,스윗하트,False,6.4,217
47,False,/4LCvVGxIGQ6ug1PuKhs08gKpQBr.jpg,"[16, 12, 10751, 35]",513302,fr,Minuscule 2 - Les mandibules du bout du monde,"겨울나기 준비가 한창인 숲속 친구들. 흑개미 ‘틈틈이’와 그의 친구들은, 인간 세상에서 달콤한 ‘절대 설탕’을 공수하던 중 숙적인 불개미 ‘욕심이’ 일당을 다시 만나고 위기에 빠지게 된다! ‘틈틈이’를 구하러 온 무당벌레 ‘땡글이’. 하지만 구출 과정에서 사고로 ‘땡글이’ 아들인 ‘땡돌이’가 캐리비안 ‘과들루프’ 섬으로 발송되는 택배 박스에 실리게 된다. 아빠 ‘땡글이’와 거미 친구 ‘예민이’, 그리고 흑개미 ‘틈틈이‘는 ‘땡돌이’를 구하기 위해 긴급 구조 드림팀을 결성해 캐리비안으로 떠나게 되는데…!",19.243,/yBBhVXVVMvfY5gYHzWQ0OeQKe7L.jpg,2019-01-30,슈퍼미니 2,False,7.1,132
48,False,/co1ItuquxZjxLqbjjCLwK9ADkS.jpg,[35],505436,fr,Qu'est-ce qu'on a encore fait au Bon Dieu ?,,15.592,/uT9FhaKYzR8XQg0etoPiqQxaMj8.jpg,2019-01-30,컬러풀 웨딩즈 2,False,5.9,1011
49,False,/x1loVn64W98dPVVIpaIlAXvvglf.jpg,"[10752, 28, 18, 36]",484638,fr,L'Intervention,"1976년 프랑스 마지막 식민지 지부티에서 프랑스군인의 자녀들이 탄 스쿨버스가 납치된다. 지부티의 즉각적인 독립을 원하는 소말리아 무장 세력과 협상은 절대 불가하다는 프랑스 정부의 대치 가운데, 해가 지기 전까지 21명의 아이들을 구해내야 하는 최정예 특수부대. 어지러운 정치 분쟁 속 생명을 구하기 위해 명령불복종을 택한 그들은 모든 것을 건 위험한 작전에 돌입하는데...",8.405,/wPBnCDRiPnD1VzndKGeIwgBI7vp.jpg,2019-01-30,퍼펙트 타겟,False,6.8,177
