,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
16,False,/hqrwXs3KqPuU5rWoconbmQUn6rh.jpg,"[878, 12, 28]",299687,en,The 5th Wave,"인류를 전멸시킬 ‘제5침공’이 시작된다!  제1침공 ‘어둠’ - 지구의 모든 전력을 차단  제2침공 ‘파괴’ – 전세계 도시들을 폐허로 휩쓴 대지진  제3침공 ‘전염병’ - 인류 역사상 최악의 바이러스  제4침공 ‘침투’ - 인체에 기생하여 모든 행동을 조종  인간의 모습을 한 미스터리한 존재 ‘디 아더스’(The Others)는 네 번의 무차별 침공을 일으켜 지구를 초토화시켰다. 99%의 인류가 사망한 대재난 속에서 기적적으로 살아남은 ‘캐시’(클로이 모레츠)는 마지막 공격 ‘제5침공’이 시작되기 전에 디 아더스에게 끌려간 동생을 되찾아야 한다. 인간과 적을 구분할 수 없는 상황, 과연 캐시는 살아남을 수 있을 것인가.",40.754,/5v7q9kzjFemYIRct9V6ZXxwEtgy.jpg,2016-01-14,제5침공,False,5.9,4928
17,False,/2e4NtwstxFIkUmcsazc2qq7uKb4.jpg,"[35, 10749]",298583,en,All Roads Lead to Rome,"뉴욕에서 교사로 재직중인 '매기'는 사고뭉치 딸 '써머'와 관계를 회복하기 위해 자신의 어린시절 추억이 묻어 있는 이탈리아 토스카나 마을로 함께 여행을 떠난다. 그 곳에서 운명처럼 첫사랑 '루카'를 다시 만난 '매기'. 이 기회를 놓칠 리 없는 딸 ‘써머’는‘매기’가 설렘과 추억에 잠긴 틈을 타 기막힌 탈출을 결심한다.  마침내, 차 키를 훔쳐 '루카'의 엄마인 '카르멘' 할머니와 로마로 또다른 여행을 시작한 ‘써머’. 탈출한 ‘써머’와 ‘카르멘’을 찾기 위해 또다른 동행을 시작한 '매기'와 '루카'는 마침내 도착한 로마에서, 인생과 사랑의 두 번째 순간을 맞이하게 되는데... 첫사랑이 다시 시작되는 곳 로마, 여행을 떠나기 전날 밤 보다 설레는 그들의 특별한 동행이 지금 시작된다!",8.997,/9WYGno0KGyTHrveE9evOjz2ytX2.jpg,2016-01-14,로드 투 로마,False,5.0,201
18,False,/nTdY2lci4c72WdvKNAAJfHF9iTM.jpg,"[12, 16, 35, 10751]",276905,en,Norm of the North,"북극도 사로잡은 댄스왕 북극곰 ‘빅’과 초절정 귀여움으로 무장한 ‘레밍스’ 삼총사.  북극에 집을 지으려는 교활한 건설회사 사장 ‘그린’의 음모를 알게 된 북극 사총사는 이를 막기 위해 뉴욕으로 출동한다. 하지만 생각과는 달리 너무나도 험난한 미션! 결국 이들은 마지막 수단으로 댄스 실력과 초특급 귀여움으로 사람들을 설득하려고 하는데...  과연, ‘빅’과 ‘레밍스’ 삼총사는 북극을 지키고, 무사히 집으로 돌아갈 수 있을까!",13.562,/3gopyL8S9R30KExYzMdq7JGWUjE.jpg,2016-01-14,빅,False,4.7,274
19,False,/p7pKKoRrvfFsFZ0HmOpfLi8Kptu.jpg,"[28, 16, 10751]",377897,en,Barbie: Spy Squad,,27.756,/uxdvJHE5V844dTlK2EmqRQCTYDb.jpg,2016-01-15,바비 스파이 삼총사,False,7.0,290
20,False,/kwdSImlpOKypvWMmVJWL42tQQa4.jpg,"[18, 53, 27]",333674,en,Intruders,병을 앓고 있는 오빠와 단둘이 살아가던 ‘애나’는 갑작스럽게 오빠가 세상을 떠나자 큰 충격에 휩싸인다. 오빠의 장례식에도 가지 않고 집안에 칩거하던 애나. 하지만 거액의 유산을 노린 불청객들이 그녀의 집에 들이 닥치고 애나는 순순히 돈을 내놓지 않는데…,12.263,/ytRPJ1QqXwLmiWiwkosNXggVA2O.jpg,2016-01-15,하우스 오브 데스,False,5.9,365
21,False,/sr55z05MvFdCooDif7xbjmwJUU3.jpg,"[10752, 28, 18]",378385,en,Jarhead 3: The Siege,중동 지역의 미국 대사관 경비부대인 미 해병대원들이 무장단체의 습격을 막아내는 활약상을 그린  영화.,28.752,/namZEDSMbFOSI3sMjzeSJ4E176o.jpg,2016-01-20,자헤드 3: 더 시즈,False,6.3,165
22,False,/fgffluhvdOv79SkYaKrfRA0xkf4.jpg,[18],334543,en,Lion,"5살,  형을 기다리다 기차에서 깜빡 잠들어버린 다섯 살 사루는 집에서 수천 킬로미터 떨어진 곳에서 눈을 뜨게 된다. 낯선 기차역에 홀로 남겨진 사루는 보고 싶은 엄마와 형을 애타게 불러보지만 기억나는 것은 형 구뚜의 이름과 정확하지 않은 동네 이름뿐. 수 개월 동안 이곳 저곳을 떠돌며 힘겹게 살아가던 사루는 결국 인도를 떠나 호주에 살고 있는 새로운 가족 곁으로 가게 된다.  성인이 된 사루는 대학원에서 우연히 인도 친구들을 만나게 되면서 잊고 있었던 어린 시절에 대한 기억이 떠올라 혼란에 빠진다. 자신을 애타게 부르고 있을 엄마와 형에 대한 생각에 괴로워하던 사루는 구글어스로 전세계 어디든 찾을 수 있다는 친구의 말에 가느다란 희망을 붙잡고 25년 만에 집으로 가는 길을 다시 찾기 시작하는데…",23.585,/ue1KPcUK1sLsdBVZGM33ZDvDbCx.jpg,2016-01-20,라이언,False,8.1,5506
23,False,/yUjc0QIKJe0kyzjQ7Ky6dKRasv1.jpg,[35],291870,en,Dirty Grandpa,"72살의 나이가 무색한 딕(로버트 드 니로)은 결혼은 물론  모든 인생을 아빠의 성공 공식에 따르려는 무사안일 손자 제이슨(잭 에프론)이 안타깝기만 하다. 운전 면허 정지를 핑계 삼아 자신의 플로리다 여행에 제이슨을 동행시키는 딕. 그는 평생 동고동락한 아내의 장례식을 이제 막 마쳤고, 제이슨은 일주일 후 있을 결혼식을 앞두고 정신이 없는 상태다. 거침없는 할아버지와 고지식한 손자의 여행은 사사건건 문제를 일으키고, 결국 제이슨의 결혼식 마저 무산될 위기를 맞게 된다. 하지만 이런 엉뚱한 사건의 연속 뒤에는 할아버지의 특별한 의도가 숨어 있었다는 사실을 알게 되는데...",84.442,/rY4dfIZ2Pj5D0a3BWmSYLl9n0Dd.jpg,2016-01-20,오 마이 그랜파,False,5.9,3631
24,False,/9yXPubeQuNzyIdbaUoXAurK40xv.jpg,"[35, 10749]",259694,en,How to Be Single,"싱글 라이프를 즐기는 옳은 방법이 있고, 틀린 방법이 있다. 그리고 앨리스처럼 보내는 방법도 있다. 로빈, 루시, 메그, 톰, 데이빗 같은 싱글도 있다. 사랑의 도시 뉴욕에는 연애 중이거나, 짝을 찾는 중이거나, 작업을 거는 바람둥이이거나 썸을타는 외로운 영혼들로 가득하다.  상대방을 유혹하는 문자와 원나잇스탠드가 즐비한 뉴욕의 밤을 즐기는 미혼자들이 알아야 할 것은 사랑을 정의하는 많은 것들 가운데서 어떻게 싱글 생활을 잘 지낼 수 있느냐다.  잠들지 않는 도시에서 잠에 들지 않는 법 !",21.982,/a4Ce3qHqIyHM3QfGsiVTAu3YADJ.jpg,2016-01-21,하우 투 비 싱글,False,6.2,2743
25,False,/wpqsqeiFa7hLBtEIQYtvARiSSDI.jpg,"[18, 36, 28]",375290,hi,Airlift,1990년 걸프전이 발발하자 쿠웨이트에 살던 부유한 인도인 기업가는 모든 것을 잃을 위험을 무릅쓰고 이라크군에 저항하며 17만 명이 넘는 인도인의 피난을 돕는다.,5.963,/oyaxIm3kTWDQtcYQ45eN5sZ6WIz.jpg,2016-01-22,에어리프트,False,7.2,142
26,False,/idXiZaNJZbXKPOqdeD6LTQUT9Wh.jpg,"[18, 27, 53, 9648]",362057,en,Martyrs,"두 소녀의 우정, 복수, 공포의 신세계!  가슴과 머리를 울리는 가장 강렬한 호러를 만난다!  어린 시절, 영문도 모른 채 자신을 학대하던 사람들로부터 도망친 소녀, ‘루시’. 과거의 끔찍한 기억을 안고 사는 루시를 곁에서 지켜주는 또 다른 소녀 ‘안나’.  그로부터 10년이 지난 어느 날, 평화로운 한 가족을 향한 무차별 학살이 행해지고. 이로써 자신을 학대하던 이들을 향한 루시의 잔혹한 복수가 시작된다. 하지만, 이는 또 다른 참혹한 사건의 시작이 될 뿐인데...",12.804,/cgp4weQbXd3gxicQ6ueejbitnHQ.jpg,2016-01-22,마터스,False,5.2,221
27,False,/p2y3RhQZZfzLY1xFGHaXTpqWkhI.jpg,[27],339547,en,Jeruzalem,"신나는 여름 방학을 보내기 위해 절친인 ‘레이첼’과 이스라엘 텔아비브로 여행을 계획한 ‘사라’. 딸의 여행을 기념해 아빠는 구글 글래스까지 선물한다. 사라와 레이첼은 기내에서 만난 여행 전문가이자 인류학과 고대 문명에 관심 많은 훈남 ‘케빈’의 조언으로 즉흥적으로 여행 경로를 바꿔 함께 예루살렘을 가게 된다. 여행 기간 중 예루살렘 곳곳에서 미스터리한 사건 사고가 발생하게 되지만 사라와 레이첼은 아랑곳하지 않고 관광객으로 일탈과 광란의 밤을 즐긴다. 그러던 중 예루살렘에 관련된 미신과 다크 엔젤, 네피림, 언데드 등의 전설을 파헤치던 케빈이 ‘속죄일’이 끝나기 전 예루살렘을 떠나야 한다고 종말론을 주장 하다가 ‘예루살렘 증후군’으로 의심받아 격리되는 사건이 발생한다. 불길한 나날 속에 드디어 사라와 레이첼이 이스라엘에서 텔아비브로 가기 하루 전날이자 속죄일 밤, 갑작스러운 폭격과 함께 예루살렘 구도시의 문들이 하나씩 통제되며 격리되기 시작한다. 순식간에 도시는 악령에 씌인 좀비들의 공격으로 인해 아비규환이 되고 한 치 앞도 예측할 수 없는 죽음이 서바이벌 사투가 벌어지는데!",13.706,/xQDDSjmbjaC6AtxaCOohKHttc95.jpg,2016-01-22,예루살렘Z: 좀비와의 전쟁,False,5.5,463
28,False,/niGowOt2WKLTi1QaYcF4HDPprjj.jpg,"[18, 80, 53, 9648]",331962,en,Exposed,"이라크로 파병간 남편을 기다리는 이사벨(아나 디 아르마스)은  어느 날 지하철에서 허공을 걷는 한 남자를 목격한다.  그 후로 이사벨의 눈에는 정체를 알 수 없는 인물들이 보이게 되고,  그녀는 그것을 하늘이 내려준 천사라고 믿는데…  한편, 같은 날 지하철에서 한 경찰이 살해된 채로 발견되고,  동료 형사 스코티(키아누 리브스)는 그가 마지막으로 남긴  사진을 중심으로 살인범을 찾기 위해 동분서주하지만  사진 속 인물들은 한 명씩 시신으로 발견되고  사건은 점점 미궁으로 빠지게 되는데…  보이는 모든 것을 의심하라!",15.487,/841QvtTb4Cl8wnLIEBAprElmhZP.jpg,2016-01-22,익스포즈,False,4.9,396
29,False,/loFmABw8rEpXk8jZnpRKh9gEHDB.jpg,"[27, 53, 9648]",321258,en,The Boy,"그레타(로렌 코핸)는 어두운 과거에서 벗어나 새 출발을 하기 위해 외딴 마을의 대저택에 유모로 들어간다.  그러나 노부부(짐 노튼&다이아나 하드캐슬)가 아들 브람스라며 소개한 건 소년 인형.  장난이라는 의심과 달리 부부는 너무나 진지한 태도로 인형을 대하고, 심지어 10가지 규칙을 꼭 지켜야 한다고 당부한 후 여행을 떠난다.  대저택에 인형 브람스와 단둘이 남게 된 그레타는 자꾸만 일어나는 기이한 사건들을 겪으며 점점 인형이 살아있다고 믿게 되는데…",28.049,/rqgFqbYeth6TilCvh697rvCqWku.jpg,2016-01-22,더 보이,False,5.9,3096
30,False,/A2KaXXFv2RJ3DvAG4HZfBpXd1kf.jpg,"[18, 10402, 36]",316000,en,Miles Ahead,폭넓은 표현력으로 음악의 한계를 뛰어넘은 King of Jazz 마일스 데이비스(돈 치들). 눈부신 전성기를 맞이하던 그가 알 수 없는 이유로 대중의 시선에서 5년간 사라진다. 롤링스톤즈 기자 데이브 브래든(이완 맥그리거)는  마일스 데이비스의 숨겨진 미발표 앨범이 있다는 사실을 알게 되고 특종을 노리게 된다. 하지만 우연치 않은 사건으로 마일스는 미발표 앨범을 도둑맞고  마일스는 데이브와 함께 앨범을 되찾기 위한 무모하고도 위험한 동행을 시작하게 되는데... 30년간 재즈의 역사를 바꾼 마일스 데이비스. 그가 유일하게 대중 곁에서 사라진 5년간의 이야기와 숨겨진 앨범의 비밀이 공개된다.,10.874,/xa6Hy5NcnZcm4mw6fwZHb9tsZso.jpg,2016-01-22,마일스,False,6.5,180
31,False,/2dGGxkimY0HekNFd3c0317vWkhO.jpg,"[18, 35]",308453,en,The Bronze,"올림픽 동메달 리스트 호프(멜리사 로치)는 부상을 이겨내고, 미국 여자 올림픽 최초로 메달리스트가 됐지만 동시에 선수 생명의 끝이라는 참혹한 결과를 받아들여야 했다. 남은 것은 마을의 자랑으로, 공짜 피자와 술을 먹을 수 있다는 것 뿐. 호프는 올림픽이 끝난지 10여년이 지났지만, 여전히 옛 영화를 잊지 못하고 있었다.  그러던 어느 날 호프는 TV로 옛 올림픽 코치의 부음을 접하게 되고, 며칠 후 코치가 남긴 유언장을 받는다. 유언장에는 자신이 맡던 올림픽 유망주를 맡는 조건으로 유산 50만 불을 물려준다는 내용이 적혀있었고, 호프는 매기(헤일리 루 리차드슨)를 가르치기 위해 그녀가 있는 체육관을 찾는다. 계획은 일찍 그녀를 망가트려, 유산을 빨리 차지하는 것. 목표대로 매기를 망가트리는 데 성공은 했지만, 유산 조건에 매기의 코치를 올림픽 때까지 맡는 것이라는 조건이 있었고 유산을 빨리 받으려던 호프는 유산은 커녕 땡전 한 푼도 못 받을 처지에 놓이게 되는데....",7.813,/L8S1p3WS3TttzkSNJtmAYz5SNN.jpg,2016-01-22,더 브론즈,False,6.0,287
32,False,/uT5G4fA7jKxlJNfwYPMm353f5AI.jpg,"[28, 12, 16, 35, 10751]",140300,en,Kung Fu Panda 3,"어느 날 우연히 어린 시절 잃어버렸던 진짜 팬더 아버지를 만난 포는 아버지 리와 함께 팬더들이 어울려 사는 비밀스러운 팬더 마을로 향한다. 자신 못지 않게 여유와 흥 넘치는 팬더들과 즐거운 시간을 보내는 포. 하지만 모든 쿵푸 마스터들을 제압하며 전세계를 위협하는 악당 카이의 등장으로 포는 예상치 못했던 불가능한 도전에 맞닥뜨리게 된다. 놀기 좋아하고, 먹는 게 행복이며, 덤벙대는 게 특기인 팬더 친구들에게  궁극의 쿵푸를 전수해야 하는 것.  쿵푸 훈련법 마스터에 나선 포의 팬더 인생 최대의 도전이 시작된다.",64.79,/vMaqgPgMhO1XvwzoEAurUKVQJNV.jpg,2016-01-23,쿵푸팬더 3,False,6.8,4410
33,False,/6XJ5iKhwFb0rY3P8PTjfsgdSZ9u.jpg,"[28, 18, 36, 53]",300673,en,The Finest Hours,"1952년 2월, 역사상 가장 강력한 폭풍을 만나 바다 한 가운데서 두 동강이 난 유조선 . 살아있는 것 조차 기적, 구하러 가는 것 자체가 저승길을 가는 것과 마찬가지인 상황에서, 미 해안 경비대 대원들은 그들을 구하기 위해 바다에 배를 띄운다.",20.154,/n6W8qErRdPj8dHyHTeV9Nmh0qgu.jpg,2016-01-25,파이니스트 아워,False,6.5,1293
34,False,/6EL4wf3Ev4HTCjokSpoFjJ5nEdT.jpg,"[35, 878, 28]",279096,en,Lazer Team,,5.74,/obySpAUFzBBhP86miJnreeGUEtR.jpg,2016-01-27,레이저 팀,False,5.5,173
35,False,/6q2u7BdNQen94ow4dN99GnQMaPm.jpg,"[16, 10751, 35]",392536,en,Lego Scooby-Doo!: Haunted Hollywood,,21.271,/y6g6Ojk2SwUkSZSDzmktg7UnEy.jpg,2016-01-28,레고 스쿠비-두!: 혼티드 할리우드,False,7.3,175
36,False,/mZeC9lt4eEXV9ksPSV2Fvh7eNRu.jpg,"[35, 10751]",379873,it,L'abbiamo fatta grossa,,4.696,/vpDv0T61R1PwTWHxgQnSqLfdzPX.jpg,2016-01-28,L'abbiamo fatta grossa,False,5.6,250
37,False,/v6bGT2CgGGs2oClMHMXUs1mgFY6.jpg,[18],372519,pt,Os Dez Mandamentos: O Filme,"이집트 노예의 시대, 이스라엘 백성들은 400년 간 계속 되어 온 끊임없는 고난과 핍박 속에 절망한다.  절실한 기도에 응답한 주님은 이집트 왕자 '모세'를 지도자로 선택하고, 기다린 자들을 약속의 땅으로 안내할 것을 명한다.  '모세'는 백성을 이끌고 시나이산을 찾아 끝없이 광야를 방황한다. 설상가상 람세스의 군대가 이들을  턱 밑까지 추격해온 위기의 순간, 모두의 눈앞에서 홍해가 갈라지는 기적이 일어나는데...",39.244,/yctfYDrHAPcJP54D2BCH9R5GTY2.jpg,2016-01-28,십계: 구원의 길,False,7.3,223
38,False,/quxidIBA4BNKRbk03JBRzu586Ep.jpg,"[10749, 35]",351819,en,Fifty Shades of Black,"""블랙씨가 이제 만나시겠답니다.""  순수하지만, 매력은 조금 떨어지는 사회 초년생 '해나'는  아픈 친구를 대신해 잘나가는 흑인 갑부 CEO '크리스찬 블랙'을 인터뷰하게 된다.  섹시 여비서의 경고에도 불구하고  여자라면 빠져들 수밖에 없는 '블랙'의 묘한 마력에 단숨에 매료된 '해나'.  그 역시 신선한 매력의 모태솔로 '해나'에게 호기심을 갖는다.  한편, '해나'는 누가 봐도 완벽남 '블랙'이  어린 시절 연상의 음악 선생님에게 당한 치욕적인 굴욕으로 인해  독특한 성적 취향을 지녔다는 사실을 알게 된다  '블랙'의 비밀의 방에 입실하게 된 '해나'.  그녀 역시 거부할 수 없는 본능에 서서히 눈을 뜨게 되는데.....",74.736,/gz3ucJ7DaRdZ5QpmSRLwg5YfaVw.jpg,2016-01-28,블랙의 50가지 그림자,False,4.9,1108
39,False,/2sD1PizjzFD140ryW1kYTSdKxc6.jpg,"[10770, 10402]",348089,en,Grease Live,,10.081,/8wF5jsaqUL3ZLq1r7zwLoFxGSE7.jpg,2016-01-31,Grease Live,False,7.1,261
