,0,1,2,3,4,5,6,7,8,9,10
0,ko,KR,"영화 '아이, 토냐' 메인 예고편",4d7rLOtvugI,YouTube,1080,Trailer,False,2018-02-20 01:14:02 UTC,60fec42f7ad08c002d6d9518,389015
1,ko,KR,영화 '죽여주는 여자' 메인 예고편,I6yw32MNf3o,YouTube,1080,Trailer,False,2016-09-02 06:50:42 UTC,60a33e4ee24e3a006facde66,389113
2,ko,KR,5분 리뷰 - 서유기3: 월광보합 리턴즈 예고편,WXJWpZjCa4U,YouTube,1080,Trailer,2019-01-10 00:37:57 UTC,False,5c75613f925141688c542601,389201
3,ko,KR,"[서울역] 5분 미리보기 (Seoul Station, 2016)",MpdKjWwT-xg,YouTube,1080,Clip,False,2017-07-10 08:57:11 UTC,60390cd074507d0056dd81ab,389868
4,ko,KR,[서울역] 메인예고편,B6EZycjTHgo,YouTube,1080,Trailer,False,2016-07-27 02:28:07 UTC,60390cc074507d004184bd4a,389868
5,ko,KR,[애프터매스] 메인 예고편,4dTbbKPei28,YouTube,1080,Trailer,False,2018-04-17 01:29:14 UTC,5d009baa0e0a261fbbceb8a6,390051
6,ko,KR,[방 안의 코끼리] 메인 예고편,aQ5yS877BF0,YouTube,1080,Trailer,True,2016-02-25 07:12:30 UTC,6035e2f5336e01003e8fb1be,390292
7,ko,KR,[널 기다리며] 스페셜 예고편,AWqbMZdmb8I,YouTube,1080,Teaser,False,2016-03-08 02:26:07 UTC,60390e5768b1ea0028eb335a,390433
8,ko,KR,[널 기다리며] 제작기 영상,jEp3Br5J3D8,YouTube,1080,Behind the Scenes,False,2016-03-06 18:21:48 UTC,60390e4b74507d0021ff9845,390433
9,ko,KR,[널 기다리며] 메인 예고편,OH3HQ2Qe4eU,YouTube,1080,Trailer,False,2016-02-04 15:06:21 UTC,60390e3f74507d0056dd8405,390433
10,ko,KR,[터널] 제작기영상,VnVENtjENas,YouTube,1080,Behind the Scenes,False,2016-08-25 03:01:09 UTC,6039ab64a2e602004bf3299f,390497
11,ko,KR,[터널] 30초 예고편,QQ2ndb1XkVs,YouTube,1080,Teaser,False,2016-08-12 06:20:02 UTC,6039ab7200508a0053352249,390497
12,ko,KR,[터널] 메인 예고편,3JdVv5up-Ww,YouTube,1080,Trailer,False,2016-08-10 09:51:19 UTC,6039ab6ca2e6020056f32986,390497
13,ko,KR,[터널] 메인 예고편,HqgHPkITMEo,YouTube,1080,Trailer,False,2016-07-08 09:14:22 UTC,6039ab56eb79c200509195f3,390497
14,ko,KR,[터널] 티저 예고편,uJ8OdDtBOIY,YouTube,1080,Teaser,False,2016-06-13 10:23:44 UTC,6039ab5deb79c2005091961a,390497
15,ko,KR,Delicious Fly (맛있는 비행) Korean Movie Trailer,ziRbLZOsOUI,YouTube,1080,Trailer,False,2020-06-11 11:25:17 UTC,5f20ce8595acf0003777afa4,390845
16,ko,KR,[미안해 사랑해 고마워] 1차 예고편,oyOmvE5ZDI4,YouTube,1080,Trailer,False,2015-10-01 11:49:56 UTC,6039a8f3eb79c20054919738,391267
17,ko,KR,[미안해사랑해고마워]  30초예고편,1yqPjE6bv1w,YouTube,1080,Teaser,False,2015-10-01 03:08:42 UTC,6039a8fa798e060050db09d1,391267
