,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
117,False,/rAiYTfKGqDCRIIqo664sY9XZIvQ.jpg,"[12, 18, 878]",157336,en,Interstellar,"세계 각국의 정부와 경제가 완전히 붕괴된 미래가 다가온다. 지난 20세기에 범한 잘못이 전 세계적인 식량 부족을 불러왔고, NASA도 해체되었다. 나사 소속 우주비행사였던 쿠퍼는 지구에 몰아친 식량난으로 옥수수나 키우며 살고 있다. 거센 황사가 몰아친 어느 날 알 수 없는 힘에 이끌려 딸과 함께 도착한 곳은 인류가 이주할 행성을 찾는 나사의 비밀본부. 이 때 시공간에 불가사의한 틈이 열리고, 이 곳을 탐험해 인류를 구해야 하는 임무를 위해 쿠퍼는 만류하는 딸을 뒤로한 채 우주선에 탑승하는데...",94.725,/zDNAeWU0PxKolEX1D8Vn1qWhGjH.jpg,2014-11-05,인터스텔라,False,8.4,27168
118,False,/zm2kMjiz0u6qdn2XKbEbQkDiltN.jpg,[27],675024,es,El Exorcismo de Carmen Farías,,97.898,/pMyOSRURkxF6YId9vOTGsBH1jRb.jpg,2021-05-05,El Exorcismo de Carmen Farías,False,6.3,76
119,False,/p1eneBfZCGbbzicwksOhIaibUwk.jpg,"[18, 37]",600583,en,The Power of the Dog,"사람들을 억누르면서도 사람들을 끌어당기는 묘한 매력의 목장주. 그의 동생이 새로운 부인과 아들을 집으로 데려오자, 그들을 잔인하게 조롱하고 괴롭힌다. 예상치 못한 일이 그곳을 덮칠 때까지.",110.05,/fCoAzzfXniaYzz4JcFWT5yZmXh9.jpg,2021-09-13,파워 오브 도그,False,6.7,161
120,False,/g6wufgtycJCP508tlC3crSYFCgC.jpg,"[37, 18]",749274,en,Cry Macho,미 작가인 리차드 내시(1913∼2000)가 1975년 쓴 동명 소설이 원작인 서부극이다. 이스트우드는 극 중 한때 로데오(길들이지 않은 말이나 소를 탄 채 버티거나 길들이는 경기) 스타였던 말 사육자를 연기한다. 아내와 아이를 잃고 절망에 빠진 그가 예전 고용주의 아들을 멕시코에서 텍사스 집으로 데려오는 여정을 그린다.,73.872,/wqaaWAlXgLNGdAemU7wNvFZ70hr.jpg,2021-09-16,크라이 마초,False,6.4,337
121,False,/3N316jUSdhvPyYTW29G4v9ebbcS.jpg,"[53, 28, 80]",38700,en,Bad Boys for Life,"마이애미 강력반의 베테랑 형사 마이크는 여전히 범죄자를 소탕하는 데 열성적이지만, 그의 파트너 마커스는 이제 일선에서 물러나 가족과 함께 시간을 보내고 싶어한다. 마커스의 은퇴를 만류하던 마이크가 정체를 알 수 없는 거대 조직의 위협을 받으며 일생일대의 위험에 빠지게 된다. 가족만큼 중요한 마이크를 위해 마커스가 합류하고, 우리의 나쁜 녀석들은 신식 무기와 기술을 장착한 루키팀 AMMO와 함께 힘을 합쳐 일생일대 마지막 미션을 수행하게 되는데…",83.262,/nK39gwD8ma9O2fOLth57qSwb9e.jpg,2020-01-15,나쁜 녀석들: 포에버,False,7.2,6682
122,False,/pVoPfIJCVusuELtfpZzadXsKxhs.jpg,"[10751, 16, 14, 12, 35, 10402]",136799,en,Trolls,모두가 행복한 트롤 왕국의 긍정공주 '파피'. 노래와 춤이 끊이지 않던 트롤 왕국에 우울종결자 '버겐'이 쳐들어온다! '파피'는 '버겐'에게 납치된 친구들을 구하기 위해 걱정병 친구 '브랜치'와 함께 위험천만한 모험을 떠난다. 사사건건 충돌하는 '파피'와 '브랜치'는 힘겹게 버겐 타운에 도착하는데...,94.062,/hmSqWEsIz3kH2Oyaf9L5LzTY2xP.jpg,2016-10-13,트롤,False,6.7,2909
123,False,/2nU5H8XIgtMkJrxsryP6nJuAHQ.jpg,"[16, 18, 12, 10751]",805051,en,Smelliville,,95.024,/w7PJ7fBEYOuaAMKfYa4zmw45v3N.jpg,2021-01-01,Smelliville,False,7.6,32
124,False,/fq5r99Uwr0TEG1yc903LgPNNA9k.jpg,"[28, 12, 35, 18, 14, 16]",36728,ja,劇場版 NARUTO -ナルト- 疾風伝 火の意志を継ぐ者,제4차 닌자대전을 저지하라!  제 4차 닌자대전이 일어날 위기에 놓인 닌자세계의 모습 그리고 우정과 의리로 똘똘 뭉쳐 위기를 극복해 나가는 나루토의 고군분투와 동료들의 훈훈한 이야기를 그리고 있다.,83.163,/lydplyUnKCc73T54bV87sAtVXhD.jpg,2009-08-01,나루토 질풍전 극장판 3기 - 불의 의지를 잇는 자,False,7.2,280
125,False,/qMxpGzmmnY1jLd4p7EhhoW43wWF.jpg,"[16, 14, 10751]",683127,ja,アーヤと魔女,"`동료 마녀 12명을 완전히 따돌리면 아이를 찾으러 오겠다`는 수수께끼 같은 편지와 함께 성 모어발트의 집에 맡겨진 아야.  10살이 된 어느 날, 아야는 갑자기 찾아온 마법사 부부 벨라와 맨드레이크를 따라 미스터리한 저택에 발을 들이게 된다. 순간이동할 수 있는 문부터 비밀의 방까지 신비로움으로 가득 찬 그곳에서의 생활이 시작되고, 아야는 벨라를 돕는 조건으로 마법을 배우기로 한다.",87.439,/xJY3ttefDnnn6doYQo5QOROgdvV.jpg,2021-01-27,아야와 마녀,False,6.2,103
126,False,/384U0CCZE4P6QbE5bXx1HukAdUJ.jpg,"[27, 35, 18]",664574,en,Silent Night,,106.144,/2lqB2Vy6WwJdInxggw8tZbn6zJr.jpg,2021-12-03,Silent Night,False,5.1,8
