,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,False,/4EdN5rIT43xcqi4IVRrhxiDOz6z.jpg,"[18, 10749, 80, 9648]",152742,en,La migliore offerta,최고가로 미술품을 낙찰시키는 세기의 경매사이자 예술품의 가치를 알아보는 완벽한 감정인 올드먼. 고저택에 은둔한 여인으로부터 감정 의뢰를 받으면서 예상치 못한 인생의 변화를 맞이하게 되는데…,11.677,/djFcsJLYOAivGVmqF7KQqhY9jaw.jpg,2013-01-01,베스트 오퍼,False,7.9,2310
1,False,/wwAPq07qKQlrNKkEYUOwljel6of.jpg,"[28, 12]",140818,no,Gåten Ragnarok,"천 년 후, ‘라그나로크’의 전설에 나오는 ‘오딘의 눈’의 암호를 찾게 된 고대유물학자 시거드 일행은 암호를 풀게 되고 바이킹이 남긴 흔적을 찾아 핀마크의 의문의 장소로 모험을 떠나게 된다. 하지만 그들을 기다리고 있는 것은 바이킹이 남긴 유물만이 아니였다. 신나는 여름 휴가를 기대했던 시거드의 딸과 아들은 세상 어디서도 경험할 수 없는 믿기 힘든 일들을 겪으며 그곳에서 탈출하기 위해 고군분투하게 된다.",12.837,/zlCqZI4OSytEISsJkSouWijAPTR.jpg,2013-01-01,라그나로크,False,5.6,166
2,False,/kjTGuAeMsTTRxiHFSzj2T1zyUwH.jpg,[35],87818,en,Movie 43,"똑똑한 동생, 백스터를 골탕먹이기 위해 '무비 43'이라는 영화를 찾아달라 부탁한 두 친구. 전 세계에서 금지된 희대의 불법 동영상이라는 거짓말에 넘어간 백스터는 온갖 해킹 기술을 이용하여 '무비 43'을 찾는데… 어둠의 사이트에서 발견한 전설의 동영상 '무비 43'이 갖고 있는 엄청난 진실과 반전!",49.888,/Xb088XZneoFdRHm8LNUuvaQSYI.jpg,2013-01-01,무비 43,False,4.5,1817
3,False,/2Ck7LnV5gZIhEpYv47LEXyJkoNN.jpg,[35],156547,it,Mai Stati Uniti,,4.761,/zJJy6n0HF5aDiR7LXrloWtKryxT.jpg,2013-01-03,Mai Stati Uniti,False,5.8,257
4,False,/pGVfXPhI2KJVDS3AShyLPHEegsZ.jpg,[53],152259,en,Phantom,"동서의 대립이 극한으로 치닫던 냉전 시대, 퇴역을 앞둔 소련 최고의 함장 ‘드미트리’는 구형 핵 잠수함 ‘B67’을 이끌고 바다 곳곳에 주둔한 미국 잠수함의 눈을 피해 작전을 완수 해야 하는 마지막 임무를 하사 받는다. 노련한 해군장교 ‘드미트리’는 마침내 바다로 출항하지만 곧 새롭게 합류한 KGB소속 ‘브루니’ 일행의 미군을 도발하는 위험한 요구가 계속되면서 난항을 겪기 시작한다.  KGB와 함장간의 계속되는 갈등 속에 3차대전이 벌어질지도 모르는 일촉즉발의 상황, 여기에 과거 부하들을 죽음으로 내몰았던 ‘드미트리’ 함장의 과거까지 밝혀지면서 잠수함 내부는 극도의 긴장 상태에 빠지게 되고, 그때 서서히 모습을 드러내는 프로젝트의 기밀장치 ‘팬텀’.  ‘팬텀’ 과연 그 정체는 무엇일까?",46.955,/eFxw7DlGrQcl0tgHlK1OkKez2XO.jpg,2013-01-03,팬텀: 라스트 커맨더,False,5.9,235
5,False,/9Eh5xzWTpJeZM1FGCblWKZ8GTpw.jpg,"[878, 28, 16, 9648]",142061,en,"Batman: The Dark Knight Returns, Part 2","범죄를 처단하는 영웅인가, 법질서를 무시하고 날뛰는 또 다른 범죄자일 뿐인가. 배트맨의 재등장에 대해 고담 시민들의 의견이 분분한 와중에 그를 모방한 범죄까지 일어나면서 논란은 더욱 뜨거워진다. 그리고 드디어, 브루스가 후원까지 해가며 치료하려 했던 투페이스 그리고 배트맨 최강의 적 조커가 슬슬 활동을 시작한다.  게다가 때는 군비 확장 일로에 있던 냉전 시대. 소비에트에서 발사한 핵폭탄이 고담 시로 날아든다. 배트맨은 고담을 어지럽히던 갱단과 투페이스, 조커를 처단하고, 핵폭탄의 진로를 돌려놓고 돌아온 슈퍼맨과 마지막 결전을 시작한다. 미국 정부의 요원이 된 ‘모범생 슈퍼히어로’ 클라크 켄트와 법질서의 울타리 밖으로 자꾸만 뛰쳐나가는 ‘문제아’ 브루스 웨인. 둘의 대결에서 최후의 승자는 누가 될 것인가?",30.314,/arEZYd6uMOFTILne9Ux0A8qctMe.jpg,2013-01-03,배트맨: 다크 나이트 리턴즈 파트 2,False,8.0,1064
6,False,/yREtEP19MO8L0x13vLvIH75H50.jpg,"[27, 53]",76617,en,Texas Chainsaw 3D,"1974년에 일어난 첫번째 전기톱 대학살 사건 후, 소이여 가족을 의심한 마을 사람들은 그 집을 태워 소이여 가족 사람들을 모두 죽인다. 몇십년 후, 헤더라는 여성은 자신이 할머니로부터 텍사스의 땅을 물려받았다는 사실을 알게 된다. 헤더는 친구들과 함께 그녀의 뿌리를 찾아 텍사스로 간다. 그곳에서 그녀는 자신이 물려받은 집의 지하에 숨은 공포스러운 진실을 마주하게 되는데…",36.268,/dwIQ7WDCSiIcNdbferTcU7uI0KV.jpg,2013-01-03,텍사스 전기톱 연쇄살인사건 3D,False,5.5,1178
7,False,/xmEFsCIPLbP4IyDnzbemmykLS4b.jpg,"[28, 878, 53]",156717,en,Death Race: Inferno,"세계 제일의 스포츠 데스 레이스. 죄수들은 3일간의 레이스를 거쳐 최후의 상에 도전한다. 5번의 레이스에서 우승하면 자유를 얻게 되는 이 경기에서 4회 챔피언 프랑케슈타인은 자유까지 이제 한번의 승리만 남았다. 한편 데스 레이스를 운영하는 웨일랜드 인터내셔널의 기업 인수설은 현실로 다가오고 영국의 억만장자 나일스 요크가 데스 레이스를 인수한다. 그는 전세계의 감옥에 투자하며 데스 레이스를 글로벌화 하려는 야욕을 꿈꾸고 있다. 자유를 얻기까지 단 한번의 우승만 남긴 프랑케슈타인. 그러나 그를 이용해 더 많은 돈을 벌려는 나일스 요크는 웨일랜드와의 거래는 무효이며 자신과 새로운 협상을 해야 한다며 협박한다. 마지막 남은 레이스에서 “지면 살 것이고, 이기면 죽음 뿐”이라는 것. 프랑케슈타인은 남아프리카공화국 칼리하리 사막 교도소로 이송된다. 가면으로 얼굴을 감춘 프랑케슈타인. 그러나 그와 한 팀인 카트리나, 골드버그, 리스츠가 그의 얼굴을 보게되고 그가 죽은 줄 알았던 동료 ‘칼 루카스’였다는 것이 밝혀진다. 동료들은 배신감에 등을 돌리지만 모든 것이 그들을 위한 선택이었음을 받아들이고 한 팀이 되어 다시 레이스를 펼친다. 뜨거운 모래가 펼쳐진 사막. 코스 이탈자는 무조건 사살, 레이스가 펼쳐지는 곳곳에는 남아프리카의 잔인한 갱들이 도사리고 있다. 최종 한 팀만이 살아남는 죽음의 레이스가 시작된다…",61.651,/aRV4oC61nmBqypSaXtMXOk99dOM.jpg,2013-01-04,데스 레이스 3: 인페르노,False,5.8,565
8,False,/VA14bufR9toIesTGDRUkdMaxeB.jpg,[35],160085,de,Schlussmacher,,6.894,/3b9tQFCfnCGFcM7kRKWJAZcw2qA.jpg,2013-01-10,Schlussmacher,False,5.9,122
9,False,/xtt75foG5MxEJHug9PBkSyuYJZa.jpg,"[80, 18, 28, 53]",82682,en,Gangster Squad,"1949년 냉혹한 갱스터 미키 코헨은 로스엔젤레스를 손아귀에 쥐고 있었다. 부정부패에 보호받는 갱에 대항하여 빌 파커 서장은 무력으로 맞서게 된다. 그는 엄격한 자경단의 정의를 확립하기 위해 노련한 경사 존 오마라 (조쉬 브롤린)를 일원으로 영입한다. 그들의 일은 체포하는 것이 아니라 전쟁을 하는 것이다. 도시가 총성에 휩싸일 때, 삶이 무료한 경사 제리 우터스는 마지못해 싸움에 휘말리게 되고 미키 코헨의 정부이자 우아한 미인 그레이스 패러데이와 정열적인 사랑에 빠지게 된다. 믿을 수 없는 실화에서 영감을 얻은 갱스터 스쿼드가 로스앤젤레스의 영혼을 위해 싸운 경찰들의 비밀 파일은 연다.",15.102,/1eW9kFSuTQfyMvZKtxlnwKRBvI.jpg,2013-01-10,갱스터 스쿼드,False,6.3,3328
