,0,1,2,3,4,5,6,7,8,9,10
0,ko,KR,"영화 '부라더 (The Bros, 2017)' 예고편",TD9gjmg1CUk,YouTube,1080,Trailer,False,2017-09-21 05:45:15 UTC,606b2cdc66f2d20029ea283d,485442
1,ko,KR,[영화예고편]花は咲くか꽃은 피는가 (한글자막),AxTTA46oTes,2018-03-27 06:02:32 UTC,YouTube,720,Trailer,False,5b83efc90e0a26458f03f974,486006
2,ko,KR,샤프트 | 공식 예고편 | Netflix,MoreK26UGkA,YouTube,1080,Trailer,True,2019-06-17 11:00:04 UTC,5d0898ce92514135eab89bba,486131
3,ko,KR,'슬기로운 해법' 메인 예고편,F1Li5zL44zs,YouTube,1080,Trailer,False,2014-04-25 02:31:40 UTC,5f85871a5a4690003aeb826d,486234
4,ko,KR,"의궤, 8일 간의 축제  Trailer",gaD2S2FVM4U,2014-09-19 07:46:33 UTC,YouTube,480,Trailer,False,5ae9a5dc9251412419005f3c,486384
5,ko,KR,[레드슈즈] 메인 예고편,f8KJe8VOwmU,YouTube,1080,Trailer,False,2019-06-27 02:35:04 UTC,5d1f07d815c6360010f3aa84,486589
6,ko,KR,[레드슈즈] 스페셜 예고편,onuPeDc24vs,YouTube,1080,Trailer,False,2019-06-21 01:11:49 UTC,5d1f081415c6360010f3ab0a,486589
7,ko,KR,[레드슈즈] 티저 예고편,YdJXUV7EMZo,YouTube,1080,Teaser,False,2019-06-12 02:40:04 UTC,5d1f080215c6360011f3ab51,486589
8,ko,KR,[튼튼이의 모험] 메인 예고편,_eXyu8Q_Tak,YouTube,1080,Trailer,True,2018-06-29 06:41:49 UTC,6035e25a5b370d003e3bc18b,486776
9,ko,KR,영화 지구 최후의 밤 30초 예고편,XD-gwixjeHI,YouTube,1080,Trailer,False,2019-07-09 01:25:22 UTC,5d2e6cbbcaab6d0b2998a8fe,486898
10,ko,KR,[라라걸] #LikeAGirl 예고편 | 4월 15일 대개봉,qMhqb5SOkT4,YouTube,1080,Teaser,False,2020-04-03 01:00:14 UTC,6020c8e6e894a60040e097f0,487291
11,ko,KR,[라라걸] 임파워링 예고편 공개! | 4월 15일 대개봉,6iAaQDyC5rY,YouTube,1080,Teaser,False,2020-03-25 01:00:00 UTC,6020c8f0a22d3e003eb65b4b,487291
12,ko,KR,[라라걸] 메인 예고편 대공개! | 4월 대개봉,0OVqpRCqIL4,YouTube,1080,Trailer,False,2020-03-20 09:00:00 UTC,5e7f6303a275020013eec72c,487291
13,ko,KR,"더 키친 (The Kitchen, 2019) 예고편",m-bTkKb4GdY,YouTube,1080,Trailer,False,2019-07-27 22:47:04 UTC,60a5286e4b0c63002a8860bd,487680
14,ko,KR,"[안녕, 나의 소녀] 메인 예고편",iGgNqtkOJXg,YouTube,1080,Trailer,2018-05-11 06:10:26 UTC,False,5c4d4b3bc3a368478c91c4cb,487734
15,ko,KR,[아사코] 다섯 번째 예고편,O7YAWQR-_pg,YouTube,1080,Trailer,False,2019-03-11 01:35:05 UTC,5c8b10750e0a267d05c47d51,487850
16,ko,KR,[아사코] 네 번째 예고편,WSyIHaEF-Gk,YouTube,1080,Trailer,False,2019-03-07 06:08:18 UTC,5c8b1064925141058ec166c8,487850
17,ko,KR,[아사코] 세 번째 예고편,i0Tri1zcmIk,YouTube,1080,Trailer,False,2019-03-07 06:05:57 UTC,5c8b104c0e0a26042bc5aad3,487850
18,ko,KR,[아사코] 두 번째 예고편,NaFXmufunyg,YouTube,1080,Trailer,False,2019-02-25 01:37:19 UTC,5c8b103dc3a36824bf0e0c3c,487850
19,ko,KR,[아사코] 첫번째 예고편,Z_aZ2wNtNpE,YouTube,1080,Trailer,False,2019-02-15 00:35:24 UTC,5c8b102d0e0a260cb1c4c462,487850
20,ko,KR,영화 '역모-반란의 시대' 메인 예고편,uAhav2Vbsas,YouTube,1080,Trailer,False,2017-10-20 04:38:03 UTC,600c472dc86b3a0040bea9b9,488372
21,ko,KR,[반드시 잡는다] 메인 예고편,o78FMnJXx7Q,2017-11-03 05:42:43 UTC,YouTube,1080,Trailer,False,5a3cc2560e0a264cd023a9ef,488621
22,ko,KR,[반드시 잡는다] 1차 예고편,T7ciKDwa9L4,2017-10-13 08:28:42 UTC,YouTube,1080,Teaser,False,60390beae4b5760026c3b92b,488621
23,ko,KR,[기억의 밤] 제작비화 코멘터리,RzcexDO6hXE,YouTube,1080,Behind the Scenes,False,2017-12-01 08:19:08 UTC,602cd295cedac4003f50eeb0,488623
24,ko,KR,[기억의 밤 ] 2차 예고편,Ol6Yr4W0m14,YouTube,1080,Trailer,False,2017-12-01 07:29:37 UTC,602cd29d223e20004096fd0f,488623
25,ko,KR,[기억의 밤] 3차 예고편,hycAkwNxY-w,YouTube,1080,Trailer,False,2017-11-07 09:35:37 UTC,602cd28ee33f830041e03fd4,488623
26,ko,KR,[ 기억의 밤 ] 1차 예고편,AwSorP0y4NU,YouTube,1080,Trailer,False,2017-10-11 06:28:39 UTC,602cd2a6a14bef004162317e,488623
27,ko,KR,A Haunting Hitchhike (히치하이크) Trailer,SyXWMdupdTk,YouTube,1080,Trailer,2018-07-17 06:42:37 UTC,False,5c6f77079251410db17c5fa7,489300
28,ko,KR,2019 첫 마스터피스 [얼굴들] 국내 & 해외 언론 리뷰 예고편 대공개,Sa0djtlXtNU,YouTube,1080,Trailer,False,2019-01-29 01:48:03 UTC,60116145a35c8e003f60ee0a,489301
29,ko,KR,2019 첫 마스터피스 [얼굴들] 김새벽 배우 코멘터리 영상,64NoiV7cpdo,YouTube,1080,Featurette,False,2019-01-21 02:25:57 UTC,6011610bea84c7003cba8622,489301
30,ko,KR,[던 월] 예고편(The Dawn Wall),wwm-kpwrax8,YouTube,1080,Trailer,False,2019-06-25 09:49:13 UTC,60255b816af8f8003e2dd7f5,489471
31,ko,KR,[나의 작은 시인에게] 캐릭터 예고편,RaTukZSGuSo,YouTube,1080,Trailer,False,2019-04-22 10:07:33 UTC,5cbf0755c3a3687f8f8881b2,489927
32,ko,KR,몬스터 | 공식 예고편 | Netflix,GBKXiP4xNvU,YouTube,1080,Trailer,True,2021-04-06 15:30:01 UTC,60750a9cd4b9d90027d2125e,489932
33,ko,KR,제12회 개막작 밤이 오면(Night Comes On),VBBbmkowqFw,2018-08-16 22:45:00 UTC,YouTube,1080,Trailer,False,5bfa9f49c3a368138f027022,489998
34,ko,KR,[서치] 2차 예고편,52WsO33F4qg,YouTube,1080,Trailer,True,2018-08-08 06:14:24 UTC,5c871594c3a368331bd1561d,489999
